,ID,PRICE,SIGN,TIMESTAMP,CASH
0,1,58.844,1,1514162520,-100.0
1,1,56.276,-1,1514176920,95.6359187003
2,2,58.382,1,1514191320,-95.6359187003
3,2,58.491,-1,1514220120,95.8144722808
4,3,66.686,1,1514256120,-95.8144722808
5,3,68.659,-1,1514349720,98.6492794939
