,CLOSE,COLOR,HIGH,LOW,OPEN,PRICE,TIMESTAMP
3239,617.415,RED,620.822596431,615.01,620.822596431,615.17,1514302920
3299,622.8575,GREEN,623.0,619.118798216,619.118798216,622.99,1514306520
3359,619.31,RED,620.988149108,618.31,620.988149108,619.73,1514310120
3419,622.2425,GREEN,622.97,620.149074554,620.149074554,622.0,1514313720
3479,624.725,GREEN,624.9,621.195787277,621.195787277,624.55,1514317320
3539,623.4125,GREEN,623.83,622.19,622.960393638,623.83,1514320920
3599,620.5,RED,623.186446819,620.0,623.186446819,621.0,1514324520
3659,615.8375,RED,621.84322341,615.63,621.84322341,615.72,1514328120
3719,620.1,GREEN,620.1,618.840361705,618.840361705,620.1,1514331720
3779,623.4075,GREEN,624.02,619.470180852,619.470180852,622.82,1514335320
3839,628.495,GREEN,628.99,621.438840426,621.438840426,628.99,1514338920
3899,624.0,RED,624.966920213,624.0,624.966920213,624.0,1514342520
3959,626.13,GREEN,626.13,624.483460107,624.483460107,626.13,1514346120
4019,626.69,GREEN,626.73,625.306730053,625.306730053,626.67,1514349720
4079,626.87,GREEN,626.87,625.998365027,625.998365027,626.87,1514353320
4139,627.495,GREEN,628.96,626.434182513,626.434182513,627.32,1514356920
4199,628.24,GREEN,628.5,626.964591257,626.964591257,628.48,1514360520
4259,622.945,RED,627.602295628,622.8,627.602295628,622.99,1514364120
4319,619.0,RED,625.273647814,619.0,625.273647814,619.0,1514367720
4379,615.985,RED,622.136823907,615.97,622.136823907,615.97,1514371320
4439,622.4,GREEN,623.0,619.060911954,619.060911954,621.8,1514374920
4499,624.9,GREEN,624.98,620.730455977,620.730455977,624.97,1514378520
4559,622.86,GREEN,622.86,622.815227988,622.815227988,622.86,1514382120
4619,623.3925,GREEN,625.0,621.0,622.837613994,622.61,1514385720
4679,618.72,RED,623.115056997,618.5,623.115056997,618.9,1514389320
4739,607.61,RED,620.917528499,606.66,620.917528499,607.58,1514392920
4799,613.5425,RED,614.263764249,612.21,614.263764249,613.98,1514396520
4859,615.7175,GREEN,616.97,613.903132125,613.903132125,615.14,1514400120
4919,618.4525,GREEN,618.7,614.810316062,614.810316062,618.21,1514403720
4979,609.7475,RED,616.631408031,609.0,616.631408031,610.11,1514407320
5039,617.7,GREEN,617.7,613.189454016,613.189454016,617.7,1514410920
5099,616.8375,GREEN,617.66,614.89,615.444727008,617.66,1514414520
5159,621.055,GREEN,622.54,616.141113504,616.141113504,619.57,1514418120
5219,617.6725,RED,618.598056752,615.62,618.598056752,618.54,1514421720
5279,621.55,GREEN,621.75,618.135278376,618.135278376,621.6,1514425320
5339,610.34,RED,619.842639188,610.34,619.842639188,610.34,1514428920
5399,598.75,RED,615.091319594,597.5,615.091319594,600.0,1514432520
5459,612.59,GREEN,612.9,606.920659797,606.920659797,612.9,1514436120
5519,604.8775,RED,609.755329898,604.15,609.755329898,604.36,1514439720
5579,595.9275,RED,607.316414949,595.86,607.316414949,595.86,1514443320
