,CLOSE,COLOR,HIGH,LOW,OPEN,PRICE,TIMESTAMP
1382,450.77,RED,451.855510093,450.77,451.855510093,450.77,1514185920
1412,457.684,GREEN,457.684,451.312755047,451.312755047,457.684,1514187720
1442,456.525,GREEN,456.525,454.498377523,454.498377523,456.525,1514189520
1472,461.0,GREEN,461.0,455.511688762,455.511688762,461.0,1514191320
1502,472.11,GREEN,472.11,458.255844381,458.255844381,472.11,1514193120
1532,465.86,GREEN,465.94,465.18292219,465.18292219,465.94,1514194920
1562,463.06,RED,465.521461095,461.41,465.521461095,461.41,1514196720
1592,457.173,RED,464.290730548,457.173,464.290730548,457.173,1514198520
1623,460.02625,RED,460.731865274,460.002,460.731865274,460.002,1514200320
1653,462.0,GREEN,462.0,460.379057637,460.379057637,462.0,1514202120
1682,463.12,GREEN,463.12,461.189528818,461.189528818,463.12,1514203920
1741,479.288,GREEN,482.64,462.154764409,462.154764409,478.47,1514207520
1771,478.35,GREEN,478.35,470.721382205,470.721382205,478.35,1514209320
1792,475.0,GREEN,475.0,474.535691102,474.535691102,475.0,1514205720
1803,470.025,RED,474.767845551,470.025,474.767845551,470.025,1514211120
1833,473.901,GREEN,475.001,472.396422776,472.396422776,475.001,1514212920
1863,464.9185,RED,473.148711388,464.77,473.148711388,464.94,1514214720
1893,455.8015,RED,469.033605694,453.253,469.033605694,458.35,1514216520
1923,456.61,RED,462.417552847,456.57,462.417552847,456.65,1514218320
1953,461.841,GREEN,461.861,459.513776423,459.513776423,461.861,1514220120
1983,458.4325,RED,460.677388212,458.41,460.677388212,458.41,1514221920
2013,451.574,RED,459.554944106,451.574,459.554944106,451.574,1514223720
2042,447.45,RED,455.564472053,445.001,455.564472053,449.899,1514225520
2072,451.04,RED,451.507236026,451.04,451.507236026,451.04,1514227320
2102,451.44,GREEN,451.44,451.273618013,451.273618013,451.44,1514229120
2131,452.251,GREEN,452.251,451.356809007,451.356809007,452.251,1514230920
2163,449.38725,RED,451.803904503,448.001,451.803904503,450.609,1514232720
2193,454.47,GREEN,454.47,450.595577252,450.595577252,454.47,1514234520
2223,443.08,RED,452.532788626,443.08,452.532788626,443.08,1514236320
2252,441.681,RED,447.806394313,441.681,447.806394313,441.681,1514238120
2282,442.49,RED,444.743697156,442.49,444.743697156,442.49,1514239920
2312,442.9505,RED,443.616848578,442.441,443.616848578,443.46,1514241720
2342,443.302,GREEN,443.578,442.582,443.283674289,443.47,1514243520
2372,443.0,RED,443.292837145,443.0,443.292837145,443.0,1514245320
2402,445.78,GREEN,446.39,443.146418572,443.146418572,446.39,1514247120
2432,441.682,RED,444.463209286,441.682,444.463209286,441.682,1514248920
2462,443.366,GREEN,446.73,440.002,443.072604643,446.73,1514250720
2492,440.21,RED,443.219302322,440.21,443.219302322,440.21,1514252520
2522,443.265,GREEN,443.53,441.714651161,441.714651161,443.0,1514254320
2551,441.74,RED,442.48982558,441.74,442.48982558,441.74,1514256120
2581,441.878,RED,443.745,440.011,442.11491279,440.011,1514257920
2611,446.546,GREEN,446.546,441.996456395,441.996456395,446.546,1514259720
2640,453.71,GREEN,453.71,444.271228198,444.271228198,453.71,1514261520
2670,462.309,GREEN,462.309,448.990614099,448.990614099,462.309,1514263320
2700,458.631,GREEN,458.631,455.649807049,455.649807049,458.631,1514265120
2730,472.191,GREEN,472.382,457.140403525,457.140403525,472.0,1514266920
2760,469.49,GREEN,469.49,464.665701762,464.665701762,469.49,1514268720
2788,470.0905,GREEN,470.13,467.077850881,467.077850881,470.13,1514270520
2818,454.997,RED,468.584175441,454.997,468.584175441,454.997,1514272320
2848,449.6145,RED,461.79058772,449.0,461.79058772,449.0,1514274120
2873,446.2,RED,455.70254386,446.2,455.70254386,446.2,1514281320
2903,451.113,GREEN,451.14,450.95127193,450.95127193,451.101,1514283120
2933,451.22,GREEN,451.22,451.032135965,451.032135965,451.22,1514284920
2963,449.4,RED,451.126067983,449.0,451.126067983,449.8,1514286720
2993,447.15,RED,450.263033991,447.15,450.263033991,447.15,1514288520
3022,449.05,GREEN,449.05,448.706516996,448.706516996,449.05,1514290320
3052,449.0,GREEN,449.0,448.878258498,448.878258498,449.0,1514292120
3082,447.11,RED,448.939129249,447.11,448.939129249,447.11,1514293920
3112,448.58,GREEN,448.58,448.024564624,448.024564624,448.58,1514295720
3142,449.01,GREEN,449.01,448.302282312,448.302282312,449.01,1514297520
3172,454.00825,GREEN,454.03,448.656141156,448.656141156,454.001,1514299320
3201,451.295,RED,453.0,449.59,451.332195578,453.0,1514301120
3231,448.775,RED,451.313597789,448.55,451.313597789,448.55,1514302920
3261,447.869,RED,450.044298895,447.869,450.044298895,447.869,1514304720
3291,447.1595,RED,448.956649447,446.15,448.956649447,446.15,1514306520
3321,448.8,GREEN,448.8,448.058074724,448.058074724,448.8,1514308320
3351,446.25,RED,448.429037362,446.0,448.429037362,446.0,1514310120
3381,450.0,GREEN,450.0,447.339518681,447.339518681,450.0,1514311920
3409,445.5,RED,448.66975934,445.5,448.66975934,445.5,1514313720
3439,450.0,GREEN,450.0,447.08487967,447.08487967,450.0,1514315520
3469,448.222,RED,449.02,447.514,448.542439835,447.514,1514317320
3499,451.462,GREEN,451.462,448.382219918,448.382219918,451.462,1514319120
3529,449.32,RED,449.922109959,449.09,449.922109959,449.55,1514320920
3559,449.08,RED,449.621054979,449.08,449.621054979,449.08,1514322720
3589,449.999,GREEN,449.999,449.35052749,449.35052749,449.999,1514324520
3619,455.12025,GREEN,456.4,449.674763745,449.674763745,456.4,1514326320
3649,454.51425,GREEN,457.07,449.767,452.397506872,454.17,1514328120
3679,458.461,GREEN,458.461,453.455878436,453.455878436,458.461,1514329920
3709,460.0,GREEN,460.0,455.958439218,455.958439218,460.0,1514331720
3739,458.96,GREEN,458.96,457.979219609,457.979219609,458.96,1514333520
3769,451.8505,RED,458.469609805,451.85,458.469609805,451.851,1514335320
3799,449.121,RED,455.160054902,449.121,455.160054902,449.121,1514337120
3829,452.38,GREEN,452.38,452.140527451,452.140527451,452.38,1514338920
3859,456.38,GREEN,456.38,452.260263726,452.260263726,456.38,1514340720
3889,457.48,GREEN,457.48,454.320131863,454.320131863,457.48,1514342520
3919,459.42,GREEN,459.44,455.900065931,455.900065931,459.4,1514344320
3949,456.74,RED,457.660032966,456.74,457.660032966,456.74,1514346120
3979,457.0,RED,457.200016483,457.0,457.200016483,457.0,1514347920
4009,453.92,RED,457.100008241,453.92,457.100008241,453.92,1514349720
4038,455.81,GREEN,455.81,455.510004121,455.510004121,455.81,1514351520
4068,457.99,GREEN,457.99,455.66000206,455.66000206,457.99,1514353320
4098,460.035,GREEN,460.07,456.82500103,456.82500103,460.0,1514355120
4129,459.8,GREEN,459.8,458.430000515,458.430000515,459.8,1514356920
4159,457.14,RED,459.115000258,457.11,459.115000258,457.17,1514358720
4189,456.27,RED,458.127500129,456.27,458.127500129,456.27,1514360520
4219,456.55,RED,457.198750064,456.55,457.198750064,456.55,1514362320
4249,451.2105,RED,456.874375032,451.081,456.874375032,451.33,1514364120
4278,450.3,RED,454.042437516,450.3,454.042437516,450.3,1514365920
4308,446.28,RED,452.171218758,446.28,452.171218758,446.28,1514367720
4338,448.249,RED,449.225609379,448.249,449.225609379,448.249,1514369520
4369,443.5,RED,448.73730469,442.01,448.73730469,442.01,1514371320
4399,449.55,GREEN,449.55,446.118652345,446.118652345,449.55,1514373120
4429,448.95,GREEN,449.0,447.834326172,447.834326172,448.9,1514374920
4459,447.14,RED,449.199,445.081,448.392163086,449.199,1514376720
4489,450.0,GREEN,450.0,447.766081543,447.766081543,450.0,1514378520
4519,451.29275,GREEN,452.171,448.883040772,448.883040772,451.0,1514380320
4549,447.475,RED,450.087895386,446.95,450.087895386,448.0,1514382120
4579,450.011,GREEN,450.011,448.781447693,448.781447693,450.011,1514383920
4609,448.0,RED,449.396223846,448.0,449.396223846,448.0,1514385720
4639,439.94,RED,448.698111923,439.92,448.698111923,439.96,1514387520
4669,439.86,RED,444.319055962,439.8,444.319055962,439.92,1514389320
4699,444.0,GREEN,444.0,442.089527981,442.089527981,444.0,1514391120
4729,441.13725,RED,443.04476399,440.889,443.04476399,441.375,1514392920
4759,432.39,RED,442.091006995,430.5,442.091006995,433.02,1514394720
4789,435.98975,RED,437.499,435.23,437.240503498,436.0,1514396520
4819,439.99,GREEN,439.99,436.615126749,436.615126749,439.99,1514398320
4849,437.0,RED,438.302563374,437.0,438.302563374,437.0,1514400120
4879,438.63,GREEN,438.63,437.651281687,437.651281687,438.63,1514401920
4909,436.621,RED,438.140640844,436.621,438.140640844,436.621,1514403720
4939,430.5135,RED,437.380820422,430.345,437.380820422,430.345,1514405520
4969,426.6035,RED,433.947160211,426.6,433.947160211,426.607,1514407320
4999,431.445,GREEN,432.0,430.275330105,430.275330105,432.0,1514409120
5029,435.0,GREEN,435.0,430.860165053,430.860165053,435.0,1514410920
5059,431.1,RED,432.930082526,431.1,432.930082526,431.1,1514412720
5089,437.61825,GREEN,438.61,432.015041263,432.015041263,437.0,1514414520
5119,433.1,RED,434.816645632,433.1,434.816645632,433.1,1514416320
5149,433.42,RED,433.958322816,433.42,433.958322816,433.42,1514418120
5179,435.74,GREEN,435.74,433.689161408,433.689161408,435.74,1514419920
5209,435.934,GREEN,436.26,434.714580704,434.714580704,436.26,1514421720
5239,442.82,GREEN,442.82,435.324290352,435.324290352,442.82,1514423520
5269,439.55,GREEN,439.55,439.072145176,439.072145176,439.55,1514425320
5299,441.72,GREEN,441.72,439.311072588,439.311072588,441.72,1514427120
5329,434.0,RED,440.515536294,433.0,440.515536294,433.0,1514428920
5356,420.0,RED,437.257768147,420.0,437.257768147,420.0,1514430720
5386,426.4,RED,428.628884073,426.4,428.628884073,426.4,1514432520
5415,422.039,RED,427.514442037,422.039,427.514442037,422.039,1514434320
5445,430.52,GREEN,430.52,424.776721018,424.776721018,430.52,1514436120
5479,421.19,RED,427.648360509,421.19,427.648360509,421.19,1514437920
5509,420.05,RED,424.419180255,420.05,424.419180255,420.05,1514439720
5539,410.43775,RED,422.234590127,409.4,422.234590127,409.831,1514441520
5569,414.7,RED,416.336170064,414.7,416.336170064,414.7,1514443320
