,CLOSE,COLOR,HIGH,LOW,OPEN,PRICE,TIMESTAMP
33,12134.1,RED,12138.0,12130.0,12134.15,12133.4,1514104920
93,11951.1,RED,12134.125,11922.4,12134.125,11936.4,1514108520
153,11504.05,RED,12042.6125,11456.3,12042.6125,11500.0,1514112120
213,11040.8,RED,11773.33125,11001.6,11773.33125,11001.6,1514115720
273,10556.475,RED,11407.065625,10502.2,11407.065625,10583.0,1514119320
333,11180.85,GREEN,11192.2,10981.7703125,10981.7703125,11189.9,1514122920
393,11444.0,GREEN,11456.2,11081.3101563,11081.3101563,11443.5,1514126520
453,11202.725,RED,11262.6550781,11198.9,11262.6550781,11206.0,1514130120
513,11557.425,GREEN,11576.8,11232.6900391,11232.6900391,11552.7,1514133720
573,11166.7,RED,11395.0575195,11130.0,11395.0575195,11202.2,1514137320
633,11044.975,RED,11280.8787598,11010.0,11280.8787598,11010.0,1514140920
693,11018.15,RED,11162.9268799,11016.3,11162.9268799,11016.3,1514144520
753,11188.25,GREEN,11199.9,11090.5384399,11090.5384399,11181.7,1514148120
813,11271.25,GREEN,11279.8,11139.39422,11139.39422,11263.3,1514151720
873,11283.05,GREEN,11289.7,11205.32211,11205.32211,11289.7,1514155320
933,11533.6,GREEN,11562.1,11244.186055,11244.186055,11562.1,1514158920
993,11906.4,GREEN,11927.2,11388.8930275,11388.8930275,11885.8,1514162520
1053,11546.625,RED,11647.6465137,11546.6,11647.6465137,11546.6,1514166120
1113,11352.15,RED,11597.1357569,11351.3,11597.1357569,11351.7,1514169720
1173,11504.55,GREEN,11504.7,11474.6428784,11474.6428784,11504.4,1514173320
1233,11718.25,GREEN,11722.1,11489.5964392,11489.5964392,11714.4,1514176920
1293,11762.7,GREEN,11781.8,11603.9232196,11603.9232196,11781.8,1514180520
1353,11623.9,RED,11683.3116098,11583.1,11683.3116098,11636.7,1514184120
1413,11847.5,GREEN,11847.5,11653.6058049,11653.6058049,11847.5,1514187720
1473,11995.7,GREEN,11996.0,11750.5529025,11750.5529025,11996.0,1514191320
1533,11814.575,RED,11873.1264512,11814.4,11873.1264512,11814.4,1514194920
1593,11734.05,RED,11843.8507256,11732.4,11843.8507256,11735.0,1514198520
1653,11992.575,GREEN,12000.0,11788.9503628,11788.9503628,11990.1,1514202120
1713,12122.1,GREEN,12139.4,11890.7626814,11890.7626814,12139.4,1514205720
1773,12015.575,GREEN,12029.9,11990.0,12006.4313407,12013.7,1514209320
1833,11633.325,RED,12011.0031704,11604.8,12011.0031704,11604.8,1514212920
1893,11610.7,RED,11822.1640852,11599.1,11822.1640852,11599.7,1514216520
1953,11749.6,GREEN,11789.4,11716.4320426,11716.4320426,11729.5,1514220120
2013,11615.2,RED,11733.0160213,11592.0,11733.0160213,11638.3,1514223720
2073,11769.95,GREEN,11780.0,11674.1080106,11674.1080106,11760.0,1514227320
2133,11862.1,GREEN,11888.9,11722.0290053,11722.0290053,11835.3,1514230920
2193,11818.85,GREEN,11822.1,11792.0645027,11792.0645027,11816.2,1514234520
2253,11550.6,RED,11805.4572513,11531.6,11805.4572513,11537.9,1514238120
2313,11456.55,RED,11678.0286257,11429.4,11678.0286257,11465.4,1514241720
2373,11778.4,GREEN,11800.0,11567.2893128,11567.2893128,11756.8,1514245320
2433,11676.85,GREEN,11735.3,11635.5,11672.8446564,11635.5,1514248920
2493,11676.15,GREEN,11690.0,11662.3,11674.8473282,11690.0,1514252520
2553,11761.75,GREEN,11770.4,11675.4986641,11675.4986641,11753.1,1514256120
2613,11992.5,GREEN,11995.0,11718.6243321,11718.6243321,11995.0,1514259720
2673,12421.1,GREEN,12423.2,11855.562166,11855.562166,12419.0,1514263320
2733,12730.75,GREEN,12750.0,12138.331083,12138.331083,12713.4,1514266920
2793,12867.05,GREEN,12888.0,12434.5405415,12434.5405415,12860.2,1514270520
2853,12763.9,GREEN,12763.9,12650.7952708,12650.7952708,12763.9,1514274120
2879,12644.1,RED,12707.3476354,12635.9,12707.3476354,12635.9,1514281320
2939,12699.85,GREEN,12700.7,12675.7238177,12675.7238177,12699.0,1514284920
2999,12574.975,RED,12687.7869088,12570.0,12687.7869088,12579.9,1514288520
3059,12722.85,GREEN,12750.0,12631.3809544,12631.3809544,12705.7,1514292120
3119,12844.975,GREEN,12860.0,12677.1154772,12677.1154772,12860.0,1514295720
3179,13039.725,GREEN,13049.9,12761.0452386,12761.0452386,13049.7,1514299320
