,CLOSE,COLOR,HIGH,LOW,OPEN,PRICE,TIMESTAMP
33,235.545,WHITE,235.86,235.23,235.545,235.23,1514104920
93,232.29,RED,235.545,231.43,235.545,231.73,1514108520
153,223.2875,RED,233.9175,221.03,233.9175,224.99,1514112120
213,211.3225,RED,228.6025,210.0,228.6025,210.92,1514115720
273,202.535,RED,219.9625,200.76,219.9625,201.42,1514119320
333,217.52,GREEN,217.81,211.24875,211.24875,217.81,1514122920
393,222.01,GREEN,222.02,214.384375,214.384375,222.02,1514126520
453,217.805,RED,218.1971875,217.8,218.1971875,217.81,1514130120
513,224.8575,GREEN,225.0,218.00109375,218.00109375,224.93,1514133720
573,217.2425,RED,221.429296875,217.06,221.429296875,217.38,1514137320
633,214.21,RED,219.335898437,214.02,219.335898437,214.02,1514140920
693,213.445,RED,216.772949219,213.31,216.772949219,213.31,1514144520
753,218.46,GREEN,218.46,215.108974609,215.108974609,218.46,1514148120
813,219.54,GREEN,219.54,216.784487305,216.784487305,219.54,1514151720
873,219.0,GREEN,219.0,218.162243652,218.162243652,219.0,1514155320
933,224.9025,GREEN,226.0,218.581121826,218.581121826,223.88,1514158920
993,232.0,GREEN,232.0,221.741810913,221.741810913,232.0,1514162520
1053,225.98,RED,226.870905457,225.75,226.870905457,225.75,1514166120
1113,223.385,RED,226.425452728,222.23,226.425452728,222.23,1514169720
1173,228.355,GREEN,228.98,224.905226364,224.905226364,227.73,1514173320
1233,229.1,GREEN,229.1,226.630113182,226.630113182,229.1,1514176920
1293,231.74,GREEN,231.74,227.865056591,227.865056591,231.74,1514180520
1353,231.25,GREEN,231.25,229.802528296,229.802528296,231.25,1514184120
1413,231.54,GREEN,231.54,230.526264148,230.526264148,231.54,1514187720
1473,232.96,GREEN,233.03,231.033132074,231.033132074,233.03,1514191320
1533,231.585,RED,231.996566037,231.57,231.996566037,231.57,1514194920
1593,232.69,GREEN,233.38,231.790783018,231.790783018,233.38,1514198520
1653,233.605,GREEN,233.81,232.240391509,232.240391509,233.81,1514202120
1713,236.9575,GREEN,238.98,232.922695755,232.922695755,236.2,1514205720
1773,235.25,GREEN,235.5,234.940097877,234.940097877,235.0,1514209320
1833,229.5,RED,235.095048939,229.49,235.095048939,229.49,1514212920
1893,226.67,RED,232.297524469,225.58,232.297524469,227.76,1514216520
1953,228.6775,RED,229.483762235,228.65,229.483762235,228.65,1514220120
2013,225.55,RED,229.080631117,225.55,229.080631117,225.55,1514223720
2073,227.31,RED,227.315315559,227.31,227.315315559,227.31,1514227320
2133,228.04,GREEN,228.04,227.312657779,227.312657779,228.04,1514230920
2193,227.5,RED,227.67632889,227.5,227.67632889,227.5,1514234520
2253,222.6625,RED,227.588164445,222.17,227.588164445,222.17,1514238120
2313,221.19,RED,225.125332222,220.99,225.125332222,221.29,1514241720
2373,224.2,GREEN,224.2,223.157666111,223.157666111,224.2,1514245320
2433,226.09,GREEN,226.32,223.678833056,223.678833056,225.86,1514248920
2493,222.58,RED,224.884416528,222.58,224.884416528,222.58,1514252520
2553,223.8925,GREEN,224.19,223.15,223.732208264,224.19,1514256120
2613,227.0,GREEN,227.0,223.812354132,223.812354132,227.0,1514259720
2673,229.405,GREEN,229.8,225.406177066,225.406177066,229.01,1514263320
2733,230.91,GREEN,231.37,227.405588533,227.405588533,230.45,1514266920
2793,232.06,GREEN,232.08,229.157794266,229.157794266,232.08,1514270520
2853,230.51,RED,232.08,229.98,230.608897133,230.0,1514274120
2879,229.96,RED,230.559448567,229.93,230.559448567,229.95,1514281320
2939,230.975,GREEN,231.95,230.0,230.259724283,230.0,1514284920
2999,228.9575,RED,230.617362142,228.05,230.617362142,229.86,1514288520
3059,231.32,GREEN,231.34,229.787431071,229.787431071,231.34,1514292120
3119,231.515,GREEN,231.53,230.553715535,230.553715535,231.53,1514295720
3179,233.42,GREEN,233.42,231.034357768,231.034357768,233.42,1514299320
3239,230.475,RED,232.227178884,230.32,232.227178884,230.63,1514302920
3299,231.535,GREEN,231.67,231.351089442,231.351089442,231.4,1514306520
3359,234.245,GREEN,235.0,231.443044721,231.443044721,235.0,1514310120
3419,233.85,GREEN,234.1,232.84402236,232.84402236,234.1,1514313720
3479,236.075,GREEN,236.08,233.34701118,233.34701118,236.07,1514317320
3539,236.3075,GREEN,237.23,234.71100559,234.71100559,236.0,1514320920
3599,234.44,RED,235.509252795,233.89,235.509252795,233.89,1514324520
3659,232.835,RED,234.974626398,232.64,234.974626398,232.64,1514328120
