,CLOSE,COLOR,HIGH,LOW,OPEN,PRICE,TIMESTAMP
33,291.6925,GREEN,292.04,291.5,291.65375,291.73,1514104920
93,289.02,RED,291.673125,289.0,291.673125,289.0,1514108520
153,278.5,RED,290.3465625,278.0,290.3465625,278.0,1514112120
213,262.03,RED,284.42328125,262.01,284.42328125,262.03,1514115720
273,254.7025,RED,273.226640625,252.3,273.226640625,252.3,1514119320
333,273.0,GREEN,273.0,263.964570312,263.964570312,273.0,1514122920
393,274.285,GREEN,274.38,268.482285156,268.482285156,274.2,1514126520
453,272.05,GREEN,272.14,271.383642578,271.383642578,271.96,1514130120
513,276.8025,GREEN,277.22,271.716821289,271.716821289,277.22,1514133720
573,273.645,RED,274.96,272.33,274.259660645,274.96,1514137320
633,270.6125,RED,273.952330322,268.83,273.952330322,270.92,1514140920
693,264.88,RED,272.282415161,264.88,272.282415161,264.88,1514144520
753,275.0975,GREEN,275.39,268.581207581,268.581207581,275.0,1514148120
813,272.6,GREEN,272.6,271.83935379,271.83935379,272.6,1514151720
873,277.76,GREEN,277.76,272.219676895,272.219676895,277.76,1514155320
933,287.7775,GREEN,287.88,274.989838448,274.989838448,287.85,1514158920
993,291.0,GREEN,291.0,281.383669224,281.383669224,291.0,1514162520
1053,282.23,RED,286.191834612,282.23,286.191834612,282.23,1514166120
1113,282.75,RED,284.210917306,281.5,284.210917306,281.5,1514169720
1171,283.23,RED,283.480458653,283.23,283.480458653,283.23,1514173320
1231,282.98,RED,283.355229326,282.97,283.355229326,282.99,1514176920
1291,286.565,GREEN,287.11,283.167614663,283.167614663,287.11,1514180520
1351,287.6,GREEN,287.6,284.866307332,284.866307332,287.6,1514184120
1411,291.19,GREEN,292.07,286.233153666,286.233153666,291.98,1514187720
1471,292.05,GREEN,292.05,288.711576833,288.711576833,292.05,1514191320
1531,296.41,GREEN,296.41,290.380788416,290.380788416,296.41,1514194920
1591,296.81,GREEN,297.0,293.395394208,293.395394208,296.62,1514198520
1653,299.0,GREEN,299.0,295.102697104,295.102697104,299.0,1514202120
1713,299.95,GREEN,300.0,297.051348552,297.051348552,300.0,1514205720
1773,299.52,GREEN,299.55,298.500674276,298.500674276,299.49,1514209320
1833,286.38,RED,299.010337138,286.38,299.010337138,286.38,1514212920
1893,284.14,RED,292.695168569,284.14,292.695168569,284.14,1514216520
1953,289.66,GREEN,289.82,288.417584285,288.417584285,289.5,1514220120
2013,285.0,RED,289.038792142,285.0,289.038792142,285.0,1514223720
2072,288.74,GREEN,288.74,287.019396071,287.019396071,288.74,1514227320
2132,291.575,GREEN,292.16,287.879698036,287.879698036,292.16,1514230920
2193,287.55,RED,289.727349018,287.41,289.727349018,287.41,1514234520
2253,284.41,RED,288.638674509,284.41,288.638674509,284.41,1514238120
2313,277.855,RED,286.524337254,277.76,286.524337254,277.84,1514241720
2373,287.08,GREEN,287.08,282.189668627,282.189668627,287.08,1514245320
2433,286.13,GREEN,286.5,284.634834314,284.634834314,285.76,1514248920
2493,284.29,RED,285.382417157,284.29,285.382417157,284.29,1514252520
2553,286.75,GREEN,286.75,284.836208578,284.836208578,286.75,1514256120
2613,293.1075,GREEN,293.47,285.793104289,285.793104289,293.28,1514259720
2673,299.06,GREEN,299.06,289.450302145,289.450302145,299.06,1514263320
2733,302.49,GREEN,302.49,294.255151072,294.255151072,302.49,1514266920
2793,299.195,GREEN,299.23,298.372575536,298.372575536,299.19,1514270520
2853,295.365,RED,298.783787768,295.33,298.783787768,295.4,1514274120
2879,295.52,RED,297.074393884,295.52,297.074393884,295.52,1514281320
2939,296.67,GREEN,296.67,296.297196942,296.297196942,296.67,1514284920
2999,291.17,RED,296.483598471,291.17,296.483598471,291.17,1514288520
3059,292.775,RED,293.826799236,292.55,293.826799236,293.0,1514292120
3118,297.6225,GREEN,298.7,293.300899618,293.300899618,298.7,1514295720
3178,298.5,GREEN,298.5,295.461699809,295.461699809,298.5,1514299320
3238,296.02,RED,296.980849904,296.02,296.980849904,296.02,1514302920
3298,294.72,RED,296.500424952,294.72,296.500424952,294.72,1514306520
3358,296.3,GREEN,298.1,294.5,295.610212476,298.1,1514310120
3416,295.04,RED,295.955106238,295.04,295.955106238,295.04,1514313720
3476,301.725,GREEN,301.74,295.497553119,295.497553119,301.74,1514317320
3536,301.5,GREEN,301.5,298.61127656,298.61127656,301.5,1514320920
3596,294.95,RED,300.05563828,294.95,300.05563828,294.95,1514324520
3656,293.14,RED,297.50281914,293.14,297.50281914,293.14,1514328120
3716,296.83,GREEN,296.83,295.32140957,295.32140957,296.83,1514331720
3776,306.175,GREEN,306.35,296.075704785,296.075704785,306.35,1514335320
3836,309.8,GREEN,309.8,301.125352392,301.125352392,309.8,1514338920
3896,323.69,GREEN,323.69,305.462676196,305.462676196,323.69,1514342520
3956,323.105,GREEN,323.13,314.576338098,314.576338098,323.13,1514346120
4016,328.765,GREEN,329.16,318.840669049,318.840669049,328.37,1514349720
4076,329.31,GREEN,329.9,323.802834525,323.802834525,329.9,1514353320
4136,328.94,GREEN,328.94,326.556417262,326.556417262,328.94,1514356920
4196,322.855,RED,327.748208631,317.33,327.748208631,327.31,1514360520
4256,322.48,RED,325.301604316,322.48,325.301604316,322.48,1514364120
4316,316.02,RED,323.890802158,316.0,323.890802158,316.0,1514367720
4376,313.91,RED,319.955401079,313.32,319.955401079,313.32,1514371320
4436,314.95,RED,316.932700539,314.9,316.932700539,314.9,1514374920
4496,314.25,RED,315.94135027,314.25,315.94135027,314.25,1514378520
4556,314.935,RED,315.095675135,314.93,315.095675135,314.93,1514382120
4616,310.95,RED,315.015337567,309.5,315.015337567,310.0,1514385720
4676,307.315,RED,312.982668784,307.17,312.982668784,307.46,1514389320
4736,295.54,RED,310.148834392,295.5,310.148834392,295.55,1514392920
4796,298.9025,RED,302.844417196,298.0,302.844417196,299.61,1514396520
4856,305.0225,GREEN,305.03,300.873458598,300.873458598,305.02,1514400120
4916,307.205,GREEN,307.6,302.947979299,302.947979299,307.6,1514403720
4976,300.16,RED,305.076489649,299.78,305.076489649,300.54,1514407320
5036,299.12,RED,302.618244825,299.12,302.618244825,299.12,1514410920
5096,309.2825,GREEN,309.8,300.869122412,300.869122412,309.3,1514414520
5156,316.5425,GREEN,318.87,305.075811206,305.075811206,318.87,1514418120
5216,310.93,GREEN,310.93,310.809155603,310.809155603,310.93,1514421720
5276,312.94,GREEN,312.94,310.869577802,310.869577802,312.94,1514425320
5336,300.195,RED,311.904788901,299.87,311.904788901,299.87,1514428920
5396,286.87,RED,306.04989445,286.87,306.04989445,286.87,1514432520
5456,300.715,GREEN,300.72,296.459947225,296.459947225,300.72,1514436120
5516,292.09,RED,298.587473613,292.09,298.587473613,292.09,1514439720
