,TIMESTAMP,OPEN,HIGH,LOW,CLOSE,VWAP,VOLUME,COUNT,DATE
0,1514595660,0.17800,0.17800,0.17800,0.17800,0.17800,0.56303660,3,2017-12-30 01:01:00
1,1514595720,0.17800,0.17800,0.17800,0.17800,0.17800,0.13480196,1,2017-12-30 01:02:00
2,1514595780,0.17780,0.17780,0.17780,0.17780,0.17780,0.21278700,2,2017-12-30 01:03:00
3,1514595840,0.17780,0.17826,0.17780,0.17826,0.17784,0.58900074,7,2017-12-30 01:04:00
4,1514595900,0.17826,0.17826,0.17826,0.17826,0.00000,0.00000000,0,2017-12-30 01:05:00
5,1514595960,0.17783,0.17900,0.17783,0.17900,0.17894,1.21735958,4,2017-12-30 01:06:00
6,1514596020,0.17940,0.17940,0.17893,0.17900,0.17907,1.52156672,10,2017-12-30 01:07:00
7,1514596080,0.17900,0.17900,0.17900,0.17900,0.17900,3.07686200,2,2017-12-30 01:08:00
8,1514596140,0.17900,0.17965,0.17900,0.17900,0.17910,3.95043120,15,2017-12-30 01:09:00
9,1514596200,0.17945,0.17945,0.17903,0.17903,0.17920,1.94357770,6,2017-12-30 01:10:00
10,1514596260,0.17946,0.17946,0.17850,0.17903,0.17892,4.22759109,8,2017-12-30 01:11:00
11,1514596320,0.17860,0.17860,0.17860,0.17860,0.17860,0.17578796,2,2017-12-30 01:12:00
12,1514596380,0.17860,0.17946,0.17860,0.17864,0.17865,0.22629472,4,2017-12-30 01:13:00
13,1514596440,0.17870,0.17872,0.17864,0.17864,0.17866,14.72001180,6,2017-12-30 01:14:00
14,1514596500,0.17864,0.17864,0.17864,0.17864,0.17864,6.49460116,7,2017-12-30 01:15:00
15,1514596560,0.17947,0.18125,0.17947,0.18125,0.18105,1.92000000,5,2017-12-30 01:16:00
16,1514596620,0.17877,0.17877,0.17877,0.17877,0.17877,0.64731066,1,2017-12-30 01:17:00
17,1514596680,0.17920,0.17920,0.17920,0.17920,0.17920,0.23534026,2,2017-12-30 01:18:00
18,1514596740,0.17924,0.17924,0.17878,0.17878,0.17883,3.51390000,5,2017-12-30 01:19:00
19,1514596800,0.17924,0.17945,0.17924,0.17926,0.17934,0.54006426,7,2017-12-30 01:20:00
20,1514596860,0.17926,0.17926,0.17926,0.17926,0.00000,0.00000000,0,2017-12-30 01:21:00
21,1514596920,0.17937,0.17937,0.17927,0.17927,0.17935,2.27390494,4,2017-12-30 01:22:00
22,1514596980,0.17927,0.17945,0.17927,0.17945,0.17945,0.29749468,1,2017-12-30 01:23:00
23,1514597040,0.17945,0.17950,0.17926,0.17950,0.17945,1.60000000,5,2017-12-30 01:24:00
24,1514597100,0.17950,0.17950,0.17950,0.17950,0.17950,0.12000000,1,2017-12-30 01:25:00
25,1514597160,0.18023,0.18023,0.18023,0.18023,0.18023,1.09990000,1,2017-12-30 01:26:00
26,1514597220,0.18023,0.18023,0.17886,0.17886,0.17890,0.65634996,3,2017-12-30 01:27:00
27,1514597280,0.17886,0.17886,0.17886,0.17886,0.00000,0.00000000,0,2017-12-30 01:28:00
28,1514597340,0.17981,0.17981,0.17901,0.17901,0.17905,2.98816000,6,2017-12-30 01:29:00
29,1514597400,0.17901,0.17903,0.17889,0.17889,0.17894,0.06899221,3,2017-12-30 01:30:00
30,1514597460,0.17906,0.17906,0.17888,0.17888,0.17889,3.65388725,9,2017-12-30 01:31:00
31,1514597520,0.17888,0.17889,0.17866,0.17866,0.17872,1.93990000,4,2017-12-30 01:32:00
32,1514597580,0.17866,0.17866,0.17866,0.17866,0.00000,0.00000000,0,2017-12-30 01:33:00
33,1514597640,0.17866,0.17866,0.17805,0.17805,0.17805,0.03800000,1,2017-12-30 01:34:00
34,1514597700,0.17806,0.17806,0.17702,0.17702,0.17755,3.64000000,15,2017-12-30 01:35:00
35,1514597760,0.17807,0.17807,0.17807,0.17807,0.17807,0.02000000,1,2017-12-30 01:36:00
36,1514597820,0.17807,0.17807,0.17703,0.17703,0.17757,0.10617777,3,2017-12-30 01:37:00
37,1514597880,0.17701,0.17701,0.17603,0.17603,0.17676,5.30000000,7,2017-12-30 01:38:00
38,1514597940,0.17795,0.17795,0.17795,0.17795,0.17795,0.01542343,1,2017-12-30 01:39:00
39,1514598000,0.17773,0.17773,0.17773,0.17773,0.17773,0.01389673,1,2017-12-30 01:40:00
40,1514598060,0.17607,0.17607,0.17607,0.17607,0.17607,0.21800000,2,2017-12-30 01:41:00
41,1514598120,0.17607,0.17607,0.17590,0.17590,0.17591,2.04498880,6,2017-12-30 01:42:00
42,1514598180,0.17569,0.17748,0.17569,0.17569,0.17625,0.24007000,5,2017-12-30 01:43:00
43,1514598240,0.17569,0.17569,0.17520,0.17520,0.17537,3.70000000,9,2017-12-30 01:44:00
44,1514598300,0.17569,0.17736,0.17520,0.17736,0.17733,50.52320000,16,2017-12-30 01:45:00
45,1514598360,0.17734,0.17734,0.17521,0.17521,0.17531,0.26082178,2,2017-12-30 01:46:00
46,1514598420,0.17522,0.17692,0.17521,0.17692,0.17522,4.04256153,11,2017-12-30 01:47:00
47,1514598480,0.17692,0.17692,0.17692,0.17692,0.00000,0.00000000,0,2017-12-30 01:48:00
48,1514598540,0.17654,0.17687,0.17532,0.17687,0.17675,0.82756226,6,2017-12-30 01:49:00
49,1514598600,0.17687,0.17687,0.17687,0.17687,0.00000,0.00000000,0,2017-12-30 01:50:00
50,1514598660,0.17535,0.17541,0.17535,0.17541,0.17535,5.13183000,4,2017-12-30 01:51:00
51,1514598720,0.17541,0.17681,0.17537,0.17542,0.17539,2.12716000,5,2017-12-30 01:52:00
52,1514598780,0.17542,0.17542,0.17538,0.17538,0.17538,0.40000000,1,2017-12-30 01:53:00
53,1514598840,0.17684,0.17684,0.17537,0.17537,0.17572,0.05256721,2,2017-12-30 01:54:00
54,1514598900,0.17537,0.17537,0.17537,0.17537,0.00000,0.00000000,0,2017-12-30 01:55:00
55,1514598960,0.17684,0.17684,0.17684,0.17684,0.17684,0.01256721,1,2017-12-30 01:56:00
56,1514599020,0.17681,0.17716,0.17681,0.17716,0.17706,15.13615695,13,2017-12-30 01:57:00
57,1514599080,0.17726,0.17726,0.17715,0.17726,0.17717,3.81448007,11,2017-12-30 01:58:00
58,1514599140,0.17731,0.17836,0.17637,0.17737,0.17719,14.77185748,65,2017-12-30 01:59:00
59,1514599200,0.17808,0.17827,0.17732,0.17808,0.17802,1.31893100,17,2017-12-30 02:00:00
60,1514599260,0.17808,0.17808,0.17638,0.17638,0.17711,8.43028952,25,2017-12-30 02:01:00
61,1514599320,0.17638,0.17718,0.17638,0.17694,0.17701,0.60000000,3,2017-12-30 02:02:00
62,1514599380,0.17760,0.17760,0.17738,0.17738,0.17753,0.91219008,5,2017-12-30 02:03:00
63,1514599440,0.17745,0.17808,0.17732,0.17732,0.17742,1.52779400,6,2017-12-30 02:04:00
64,1514599500,0.17807,0.17807,0.17807,0.17807,0.17807,0.71576117,3,2017-12-30 02:05:00
65,1514599560,0.17723,0.17723,0.17695,0.17695,0.17699,3.82223109,8,2017-12-30 02:06:00
66,1514599620,0.17720,0.17768,0.17720,0.17723,0.17745,1.41048642,5,2017-12-30 02:07:00
67,1514599680,0.17719,0.17720,0.17719,0.17720,0.17719,0.78744211,2,2017-12-30 02:08:00
