,TIMESTAMP,OPEN,HIGH,LOW,CLOSE,VWAP,VOLUME,COUNT,DATE
0,1514102940,286.65,287.05,286.02,286.37,286.44,10.90802596,4,2017-12-24 08:09:00
1,1514103000,286.37,286.78,286.37,286.78,286.51,3.431121,2,2017-12-24 08:10:00
2,1514103060,287.04,289.87,287.04,289.01,289.02,17.49046408,10,2017-12-24 08:11:00
3,1514103120,289.01,289.83,289.01,289.83,289.8,1.0,4,2017-12-24 08:12:00
4,1514103180,289.83,289.83,289.83,289.83,0.0,0.0,0,2017-12-24 08:13:00
5,1514103240,289.79,289.82,289.79,289.82,289.8,1.0,2,2017-12-24 08:14:00
6,1514103300,289.12,289.87,289.0,289.87,289.31,10.07586206,3,2017-12-24 08:15:00
7,1514103360,289.87,289.87,289.0,289.0,289.02,6.242999999999999,5,2017-12-24 08:16:00
8,1514103420,289.03,289.03,287.73,287.73,288.99,18.075353,7,2017-12-24 08:17:00
9,1514103480,287.73,289.0,286.98,286.98,287.34,3.82254633,4,2017-12-24 08:18:00
10,1514103540,286.98,286.98,286.77,286.77,286.77,0.33963612,1,2017-12-24 08:19:00
11,1514103600,286.77,287.98,286.77,287.98,287.98,0.15625,1,2017-12-24 08:20:00
12,1514103660,287.98,287.98,286.84,286.84,286.84,0.5,1,2017-12-24 08:21:00
13,1514103720,286.84,287.93,286.84,287.03,287.61,10.369218,5,2017-12-24 08:22:00
14,1514103780,287.03,288.0,287.03,288.0,287.64,2.5,5,2017-12-24 08:23:00
15,1514103840,288.0,288.0,288.0,288.0,0.0,0.0,0,2017-12-24 08:24:00
16,1514103900,288.0,288.12,288.0,288.12,288.12,0.55,1,2017-12-24 08:25:00
17,1514103960,288.12,288.3,288.12,288.3,288.3,0.90512,1,2017-12-24 08:26:00
18,1514104020,288.34,288.34,285.0,285.0,287.1,358.56474753,54,2017-12-24 08:27:00
19,1514104080,285.0,285.0,284.99,285.0,284.99,107.68824149,12,2017-12-24 08:28:00
20,1514104140,285.0,285.0,284.99,285.0,284.99,60.19510097,11,2017-12-24 08:29:00
21,1514104200,286.8,286.85,286.8,286.85,286.84,57.20613859,6,2017-12-24 08:30:00
22,1514104260,286.85,286.85,286.85,286.85,0.0,0.0,0,2017-12-24 08:31:00
23,1514104320,286.85,287.09,286.85,287.09,287.09,0.89744935,1,2017-12-24 08:32:00
24,1514104380,287.03,289.98,287.03,288.62,288.33,37.39025502,12,2017-12-24 08:33:00
25,1514104440,288.61,288.62,288.61,288.62,288.61,5.97,6,2017-12-24 08:34:00
26,1514104500,288.62,288.62,288.57,288.57,288.57,2.1,1,2017-12-24 08:35:00
27,1514104560,288.57,288.57,288.57,288.57,0.0,0.0,0,2017-12-24 08:36:00
28,1514104620,288.57,288.57,288.57,288.57,0.0,0.0,0,2017-12-24 08:37:00
29,1514104680,288.57,289.96,288.57,288.97,289.37,2.08058581,3,2017-12-24 08:38:00
30,1514104740,288.97,290.0,288.97,290.0,289.99,10.22792294,5,2017-12-24 08:39:00
31,1514104800,290.01,291.47,290.01,290.03,290.43,3.47382928,3,2017-12-24 08:40:00
32,1514104860,291.0,291.47,290.04,290.04,290.48,3.37596332,4,2017-12-24 08:41:00
33,1514104920,291.5,292.04,291.5,291.73,291.72,4.7780000000000005,6,2017-12-24 08:42:00
34,1514104980,291.73,291.73,290.11,291.63,291.17,4.2410065999999995,3,2017-12-24 08:43:00
35,1514105040,291.63,291.63,291.55,291.55,291.55,0.33295614,1,2017-12-24 08:44:00
36,1514105100,291.04,291.48,291.0,291.48,291.35,8.1093,3,2017-12-24 08:45:00
37,1514105160,291.01,291.04,291.01,291.03,291.02,2.85728,3,2017-12-24 08:46:00
38,1514105220,291.04,291.04,290.73,290.73,290.98,54.02,7,2017-12-24 08:47:00
39,1514105280,290.14,290.14,289.82,289.83,289.98,13.721167999999999,6,2017-12-24 08:48:00
40,1514105340,290.96,290.96,288.8,288.8,289.76,2.15,4,2017-12-24 08:49:00
41,1514105400,288.8,290.85,288.8,290.85,290.85,0.2,1,2017-12-24 08:50:00
42,1514105460,290.85,290.85,290.74,290.74,290.75,2.5,2,2017-12-24 08:51:00
43,1514105520,290.74,290.74,290.69,290.69,290.72,4.4035,3,2017-12-24 08:52:00
44,1514105580,290.69,290.69,289.2,289.2,290.19,1.24469472,2,2017-12-24 08:53:00
45,1514105640,289.22,289.22,289.22,289.22,289.22,2.56455664,2,2017-12-24 08:54:00
46,1514105700,289.22,289.22,289.22,289.22,0.0,0.0,0,2017-12-24 08:55:00
47,1514105760,290.5,290.5,290.5,290.5,290.5,2.5,1,2017-12-24 08:56:00
48,1514105820,290.49,290.49,290.49,290.49,290.49,2.5645569999999998,1,2017-12-24 08:57:00
