,TIMESTAMP,OPEN,HIGH,LOW,CLOSE,VWAP,VOLUME,COUNT,DATE
0,1514595600,0.00015300,0.00015320,0.00014963,0.00015319,0.00015122,113431.54070400,86,2017-12-30 01:00:00
1,1514595660,0.00015319,0.00015490,0.00015175,0.00015490,0.00015386,81778.09397448,41,2017-12-30 01:01:00
2,1514595720,0.00015375,0.00015375,0.00014950,0.00014950,0.00015138,83248.23293216,40,2017-12-30 01:02:00
3,1514595780,0.00014999,0.00015098,0.00014701,0.00015098,0.00014932,71004.37720836,60,2017-12-30 01:03:00
4,1514595840,0.00015098,0.00015098,0.00014700,0.00014943,0.00014956,43734.57741349,32,2017-12-30 01:04:00
5,1514595900,0.00014943,0.00014943,0.00014700,0.00014943,0.00014938,37746.75957042,38,2017-12-30 01:05:00
6,1514595960,0.00014985,0.00015012,0.00014942,0.00015010,0.00014947,94067.07172182,40,2017-12-30 01:06:00
7,1514596020,0.00014947,0.00015096,0.00014943,0.00015024,0.00015010,12972.80681576,33,2017-12-30 01:07:00
8,1514596080,0.00014990,0.00015030,0.00014974,0.00014974,0.00015018,14872.91180864,26,2017-12-30 01:08:00
9,1514596140,0.00014990,0.00015199,0.00014955,0.00014955,0.00015042,30678.67434193,39,2017-12-30 01:09:00
10,1514596200,0.00014990,0.00015000,0.00014950,0.00014950,0.00014964,25235.12164237,32,2017-12-30 01:10:00
11,1514596260,0.00014950,0.00015000,0.00014944,0.00015000,0.00014953,50535.78688527,49,2017-12-30 01:11:00
12,1514596320,0.00015000,0.00015449,0.00014965,0.00015067,0.00015279,80634.52999623,41,2017-12-30 01:12:00
13,1514596380,0.00015067,0.00015448,0.00014955,0.00014955,0.00015094,11739.05293109,17,2017-12-30 01:13:00
14,1514596440,0.00014955,0.00015446,0.00014955,0.00015446,0.00015344,31801.64534255,30,2017-12-30 01:14:00
15,1514596500,0.00015347,0.00015446,0.00015179,0.00015364,0.00015328,20649.12371590,17,2017-12-30 01:15:00
16,1514596560,0.00015344,0.00015470,0.00015344,0.00015470,0.00015375,10708.05621835,25,2017-12-30 01:16:00
17,1514596620,0.00015408,0.00015500,0.00015344,0.00015500,0.00015426,16386.16913136,31,2017-12-30 01:17:00
18,1514596680,0.00015500,0.00015839,0.00015412,0.00015838,0.00015771,30738.40051799,39,2017-12-30 01:18:00
19,1514596740,0.00015500,0.00015838,0.00015450,0.00015500,0.00015502,14750.66035955,33,2017-12-30 01:19:00
20,1514596800,0.00015500,0.00015886,0.00015500,0.00015741,0.00015610,15099.31417898,41,2017-12-30 01:20:00
21,1514596860,0.00015838,0.00015884,0.00015500,0.00015651,0.00015749,35712.93086158,30,2017-12-30 01:21:00
