,TIMESTAMP,OPEN,HIGH,LOW,CLOSE,VWAP,VOLUME,COUNT,DATE
0,1514595660,0.0005700,0.0005700,0.0005700,0.0005700,0.0005700,5.00000000,1,2017-12-30 01:01:00
1,1514595720,0.0005700,0.0005700,0.0005700,0.0005700,0.0005700,6.43848669,1,2017-12-30 01:02:00
2,1514595780,0.0005701,0.0005701,0.0005701,0.0005701,0.0005701,15.00000000,1,2017-12-30 01:03:00
3,1514595840,0.0005702,0.0005702,0.0005702,0.0005702,0.0005702,15.00000000,1,2017-12-30 01:04:00
4,1514595900,0.0005702,0.0005702,0.0005702,0.0005702,0.0000000,0.00000000,0,2017-12-30 01:05:00
5,1514595960,0.0005700,0.0005700,0.0005700,0.0005700,0.0005700,100.00000000,2,2017-12-30 01:06:00
6,1514596020,0.0005700,0.0005700,0.0005700,0.0005700,0.0000000,0.00000000,0,2017-12-30 01:07:00
7,1514596080,0.0005700,0.0005700,0.0005700,0.0005700,0.0005700,2920.33805550,2,2017-12-30 01:08:00
8,1514596140,0.0005700,0.0005700,0.0005700,0.0005700,0.0005700,15.00000000,1,2017-12-30 01:09:00
9,1514596200,0.0005700,0.0005700,0.0005700,0.0005700,0.0005700,99.36897050,2,2017-12-30 01:10:00
10,1514596260,0.0005700,0.0005700,0.0005700,0.0005700,0.0005700,45.00000000,1,2017-12-30 01:11:00
11,1514596320,0.0005702,0.0005702,0.0005702,0.0005702,0.0005702,42.10000000,2,2017-12-30 01:12:00
12,1514596380,0.0005700,0.0005700,0.0005700,0.0005700,0.0005700,29.13347000,1,2017-12-30 01:13:00
13,1514596440,0.0005700,0.0005700,0.0005700,0.0005700,0.0005700,3000.00000000,1,2017-12-30 01:14:00
14,1514596500,0.0005700,0.0005731,0.0005700,0.0005731,0.0005709,225.00000000,3,2017-12-30 01:15:00
15,1514596560,0.0005731,0.0005731,0.0005700,0.0005700,0.0005700,300.16719421,2,2017-12-30 01:16:00
16,1514596620,0.0005728,0.0005728,0.0005700,0.0005700,0.0005702,69.36947642,2,2017-12-30 01:17:00
17,1514596680,0.0005724,0.0005728,0.0005701,0.0005701,0.0005725,315.00000000,3,2017-12-30 01:18:00
18,1514596740,0.0005701,0.0005725,0.0005700,0.0005725,0.0005714,37.69213973,2,2017-12-30 01:19:00
19,1514596800,0.0005728,0.0005728,0.0005728,0.0005728,0.0005728,7.88501625,1,2017-12-30 01:20:00
20,1514596860,0.0005728,0.0005728,0.0005700,0.0005702,0.0005701,100.00000000,2,2017-12-30 01:21:00
21,1514596980,0.0005702,0.0005702,0.0005702,0.0005702,0.0000000,0.00000000,0,2017-12-30 01:23:00
22,1514597040,0.0005702,0.0005710,0.0005702,0.0005710,0.0005710,100.00000000,1,2017-12-30 01:24:00
23,1514597100,0.0005710,0.0005710,0.0005700,0.0005700,0.0005703,1000.00000000,2,2017-12-30 01:25:00
24,1514597160,0.0005700,0.0005700,0.0005700,0.0005700,0.0000000,0.00000000,0,2017-12-30 01:26:00
25,1514597220,0.0005710,0.0005710,0.0005700,0.0005700,0.0005703,190.55944055,6,2017-12-30 01:27:00
26,1514597340,0.0005700,0.0005700,0.0005700,0.0005700,0.0000000,0.00000000,0,2017-12-30 01:29:00
27,1514597400,0.0005700,0.0005728,0.0005700,0.0005728,0.0005728,30.00000000,1,2017-12-30 01:30:00
28,1514597460,0.0005728,0.0005728,0.0005728,0.0005728,0.0000000,0.00000000,0,2017-12-30 01:31:00
29,1514597520,0.0005728,0.0005728,0.0005728,0.0005728,0.0000000,0.00000000,0,2017-12-30 01:32:00
30,1514597640,0.0005728,0.0005728,0.0005728,0.0005728,0.0000000,0.00000000,0,2017-12-30 01:34:00
31,1514597700,0.0005728,0.0005728,0.0005728,0.0005728,0.0000000,0.00000000,0,2017-12-30 01:35:00
32,1514597760,0.0005700,0.0005700,0.0005700,0.0005700,0.0005700,100.16261790,3,2017-12-30 01:36:00
33,1514597820,0.0005700,0.0005700,0.0005700,0.0005700,0.0005700,794.69994350,2,2017-12-30 01:37:00
34,1514597880,0.0005700,0.0005700,0.0005700,0.0005700,0.0000000,0.00000000,0,2017-12-30 01:38:00
35,1514597940,0.0005698,0.0005698,0.0005698,0.0005698,0.0005698,144.33611878,4,2017-12-30 01:39:00
36,1514598000,0.0005698,0.0005700,0.0005698,0.0005700,0.0005700,753.67388384,4,2017-12-30 01:40:00
37,1514598060,0.0005700,0.0005700,0.0005700,0.0005700,0.0000000,0.00000000,0,2017-12-30 01:41:00
38,1514598120,0.0005700,0.0005721,0.0005700,0.0005700,0.0005707,235.68170928,3,2017-12-30 01:42:00
39,1514598180,0.0005700,0.0005700,0.0005700,0.0005700,0.0000000,0.00000000,0,2017-12-30 01:43:00
40,1514598240,0.0005700,0.0005700,0.0005700,0.0005700,0.0000000,0.00000000,0,2017-12-30 01:44:00
41,1514598300,0.0005700,0.0005700,0.0005700,0.0005700,0.0005700,99.50000000,1,2017-12-30 01:45:00
42,1514598360,0.0005700,0.0005700,0.0005700,0.0005700,0.0005700,8.40000000,1,2017-12-30 01:46:00
43,1514598420,0.0005700,0.0005700,0.0005700,0.0005700,0.0005700,88.00000000,3,2017-12-30 01:47:00
44,1514598480,0.0005700,0.0005700,0.0005700,0.0005700,0.0005700,20.00000000,1,2017-12-30 01:48:00
45,1514598540,0.0005700,0.0005700,0.0005700,0.0005700,0.0005700,100.00000000,1,2017-12-30 01:49:00
46,1514598600,0.0005700,0.0005700,0.0005700,0.0005700,0.0005700,159.61959000,2,2017-12-30 01:50:00
47,1514598660,0.0005700,0.0005700,0.0005700,0.0005700,0.0005700,336.00000000,3,2017-12-30 01:51:00
48,1514598720,0.0005700,0.0005700,0.0005700,0.0005700,0.0000000,0.00000000,0,2017-12-30 01:52:00
49,1514598780,0.0005700,0.0005700,0.0005700,0.0005700,0.0005700,9.98639000,1,2017-12-30 01:53:00
50,1514598840,0.0005700,0.0005700,0.0005651,0.0005651,0.0005684,772.48122818,5,2017-12-30 01:54:00
51,1514598900,0.0005651,0.0005690,0.0005651,0.0005651,0.0005664,511.00000000,3,2017-12-30 01:55:00
52,1514598960,0.0005651,0.0005651,0.0005651,0.0005651,0.0000000,0.00000000,0,2017-12-30 01:56:00
53,1514599020,0.0005651,0.0005651,0.0005651,0.0005651,0.0005651,3057.71904000,2,2017-12-30 01:57:00
54,1514599080,0.0005651,0.0005651,0.0005651,0.0005651,0.0000000,0.00000000,0,2017-12-30 01:58:00
