,TIMESTAMP,OPEN,HIGH,LOW,CLOSE,VWAP,VOLUME,COUNT,DATE
0,1514595660,0.03513,0.03513,0.03481,0.03481,0.03497,3.34255132,5,2017-12-30 01:01:00
1,1514595720,0.03506,0.03519,0.03506,0.03519,0.03508,19.50618131,14,2017-12-30 01:02:00
2,1514595780,0.03507,0.03519,0.03507,0.03519,0.03517,22.96691772,8,2017-12-30 01:03:00
3,1514595840,0.03519,0.03519,0.03519,0.03519,0.00000,0.00000000,0,2017-12-30 01:04:00
4,1514595900,0.03507,0.03509,0.03507,0.03509,0.03507,1.59931864,2,2017-12-30 01:05:00
5,1514595960,0.03510,0.03511,0.03510,0.03511,0.03510,1.59729730,2,2017-12-30 01:06:00
6,1514596020,0.03511,0.03511,0.03510,0.03510,0.03510,1.00211694,3,2017-12-30 01:07:00
7,1514596080,0.03510,0.03510,0.03510,0.03510,0.00000,0.00000000,0,2017-12-30 01:08:00
8,1514596140,0.03510,0.03510,0.03510,0.03510,0.00000,0.00000000,0,2017-12-30 01:09:00
9,1514596200,0.03520,0.03542,0.03520,0.03542,0.03527,3.00000000,3,2017-12-30 01:10:00
10,1514596380,0.03542,0.03542,0.03542,0.03542,0.00000,0.00000000,0,2017-12-30 01:13:00
11,1514596440,0.03542,0.03542,0.03542,0.03542,0.00000,0.00000000,0,2017-12-30 01:14:00
12,1514596500,0.03511,0.03511,0.03511,0.03511,0.03511,0.09243000,1,2017-12-30 01:15:00
13,1514596620,0.03511,0.03511,0.03511,0.03511,0.00000,0.00000000,0,2017-12-30 01:17:00
14,1514596680,0.03511,0.03515,0.03511,0.03514,0.03514,0.56158091,2,2017-12-30 01:18:00
15,1514596740,0.03511,0.03511,0.03511,0.03511,0.03511,29.67107807,6,2017-12-30 01:19:00
16,1514596800,0.03510,0.03511,0.03510,0.03511,0.03510,4.63903102,2,2017-12-30 01:20:00
17,1514596860,0.03511,0.03511,0.03510,0.03510,0.03510,6.25211559,3,2017-12-30 01:21:00
18,1514596920,0.03510,0.03510,0.03510,0.03510,0.00000,0.00000000,0,2017-12-30 01:22:00
19,1514596980,0.03510,0.03510,0.03510,0.03510,0.00000,0.00000000,0,2017-12-30 01:23:00
20,1514597040,0.03510,0.03510,0.03510,0.03510,0.00000,0.00000000,0,2017-12-30 01:24:00
21,1514597100,0.03534,0.03534,0.03534,0.03534,0.03534,0.43500000,1,2017-12-30 01:25:00
22,1514597160,0.03534,0.03534,0.03534,0.03534,0.00000,0.00000000,0,2017-12-30 01:26:00
23,1514597220,0.03519,0.03520,0.03519,0.03520,0.03519,1.74900000,2,2017-12-30 01:27:00
24,1514597340,0.03520,0.03520,0.03520,0.03520,0.00000,0.00000000,0,2017-12-30 01:29:00
25,1514597400,0.03528,0.03528,0.03528,0.03528,0.03528,1.60994288,3,2017-12-30 01:30:00
26,1514597460,0.03529,0.03529,0.03529,0.03529,0.03529,0.10169256,1,2017-12-30 01:31:00
27,1514597520,0.03528,0.03530,0.03510,0.03510,0.03518,7.48471705,8,2017-12-30 01:32:00
28,1514597580,0.03519,0.03531,0.03519,0.03531,0.03529,6.38195605,5,2017-12-30 01:33:00
29,1514597640,0.03531,0.03531,0.03531,0.03531,0.00000,0.00000000,0,2017-12-30 01:34:00
30,1514597700,0.03531,0.03531,0.03531,0.03531,0.00000,0.00000000,0,2017-12-30 01:35:00
31,1514597760,0.03520,0.03520,0.03520,0.03520,0.03520,0.26000000,1,2017-12-30 01:36:00
32,1514597820,0.03520,0.03520,0.03520,0.03520,0.00000,0.00000000,0,2017-12-30 01:37:00
33,1514597880,0.03513,0.03513,0.03500,0.03500,0.03501,24.78669835,14,2017-12-30 01:38:00
34,1514597940,0.03500,0.03500,0.03500,0.03500,0.03500,106.68955049,20,2017-12-30 01:39:00
35,1514598000,0.03499,0.03500,0.03499,0.03499,0.03499,17.04480468,4,2017-12-30 01:40:00
36,1514598060,0.03497,0.03497,0.03493,0.03493,0.03494,7.04960105,9,2017-12-30 01:41:00
37,1514598120,0.03490,0.03500,0.03487,0.03487,0.03493,9.13588310,8,2017-12-30 01:42:00
38,1514598180,0.03488,0.03494,0.03488,0.03494,0.03489,4.45677720,6,2017-12-30 01:43:00
39,1514598240,0.03492,0.03494,0.03492,0.03494,0.03493,6.41672673,2,2017-12-30 01:44:00
40,1514598300,0.03489,0.03489,0.03489,0.03489,0.03489,5.80772908,2,2017-12-30 01:45:00
41,1514598360,0.03493,0.03493,0.03493,0.03493,0.03493,13.57586757,5,2017-12-30 01:46:00
42,1514598420,0.03491,0.03494,0.03489,0.03494,0.03491,11.21268851,4,2017-12-30 01:47:00
43,1514598480,0.03500,0.03500,0.03500,0.03500,0.03500,4.86829548,2,2017-12-30 01:48:00
44,1514598540,0.03495,0.03495,0.03495,0.03495,0.03495,4.04514244,5,2017-12-30 01:49:00
45,1514598600,0.03495,0.03495,0.03495,0.03495,0.03495,2.40274292,3,2017-12-30 01:50:00
46,1514598660,0.03495,0.03495,0.03495,0.03495,0.03495,0.89888918,2,2017-12-30 01:51:00
47,1514598720,0.03495,0.03505,0.03495,0.03505,0.03495,11.57112546,2,2017-12-30 01:52:00
48,1514598780,0.03495,0.03495,0.03495,0.03495,0.03495,2.20227662,2,2017-12-30 01:53:00
49,1514598840,0.03505,0.03505,0.03505,0.03505,0.03505,0.50200000,1,2017-12-30 01:54:00
50,1514598900,0.03505,0.03509,0.03505,0.03509,0.03508,1.81781064,3,2017-12-30 01:55:00
51,1514598960,0.03509,0.03509,0.03509,0.03509,0.00000,0.00000000,0,2017-12-30 01:56:00
52,1514599020,0.03509,0.03509,0.03463,0.03509,0.03490,25.57530600,18,2017-12-30 01:57:00
53,1514599080,0.03519,0.03524,0.03509,0.03509,0.03514,7.55020219,12,2017-12-30 01:58:00
54,1514599140,0.03500,0.03500,0.03500,0.03500,0.03500,0.83088308,1,2017-12-30 01:59:00
55,1514599200,0.03507,0.03507,0.03507,0.03507,0.03507,1.65822628,2,2017-12-30 02:00:00
56,1514599260,0.03505,0.03505,0.03503,0.03503,0.03503,4.11330616,8,2017-12-30 02:01:00
57,1514599320,0.03503,0.03503,0.03497,0.03503,0.03500,1.66511236,3,2017-12-30 02:02:00
58,1514599380,0.03499,0.03499,0.03497,0.03497,0.03497,4.03596300,4,2017-12-30 02:03:00
59,1514599440,0.03496,0.03502,0.03496,0.03502,0.03499,1.60475616,5,2017-12-30 02:04:00
60,1514599500,0.03497,0.03499,0.03497,0.03499,0.03498,3.25909688,4,2017-12-30 02:05:00
61,1514599560,0.03503,0.03503,0.03503,0.03503,0.03503,0.03530000,1,2017-12-30 02:06:00
62,1514599620,0.03497,0.03497,0.03496,0.03496,0.03496,1.14936280,3,2017-12-30 02:07:00
63,1514599680,0.03496,0.03497,0.03493,0.03493,0.03494,2.86129464,7,2017-12-30 02:08:00
64,1514599740,0.03493,0.03493,0.03493,0.03493,0.00000,0.00000000,0,2017-12-30 02:09:00
65,1514599800,0.03503,0.03503,0.03503,0.03503,0.03503,1.64000000,3,2017-12-30 02:10:00
66,1514599860,0.03503,0.03503,0.03503,0.03503,0.03503,1.07462949,1,2017-12-30 02:11:00
67,1514599920,0.03493,0.03493,0.03478,0.03478,0.03480,11.34084849,10,2017-12-30 02:12:00
68,1514599980,0.03464,0.03487,0.03464,0.03487,0.03475,7.49777595,9,2017-12-30 02:13:00
69,1514600040,0.03478,0.03478,0.03468,0.03478,0.03474,7.75802790,12,2017-12-30 02:14:00
70,1514600100,0.03469,0.03479,0.03466,0.03479,0.03471,4.22791779,7,2017-12-30 02:15:00
71,1514600160,0.03479,0.03483,0.03479,0.03483,0.03481,1.71224365,2,2017-12-30 02:16:00
72,1514600220,0.03478,0.03478,0.03478,0.03478,0.03478,0.28152451,2,2017-12-30 02:17:00
73,1514600340,0.03478,0.03478,0.03478,0.03478,0.00000,0.00000000,0,2017-12-30 02:19:00
74,1514600400,0.03480,0.03484,0.03480,0.03484,0.03481,2.31305208,3,2017-12-30 02:20:00
75,1514600460,0.03484,0.03484,0.03484,0.03484,0.00000,0.00000000,0,2017-12-30 02:21:00
76,1514600520,0.03479,0.03479,0.03479,0.03479,0.03479,0.05000000,1,2017-12-30 02:22:00
77,1514600580,0.03479,0.03479,0.03479,0.03479,0.00000,0.00000000,0,2017-12-30 02:23:00
78,1514600640,0.03478,0.03478,0.03478,0.03478,0.03478,0.17600619,1,2017-12-30 02:24:00
79,1514600700,0.03479,0.03488,0.03479,0.03488,0.03484,2.81312072,4,2017-12-30 02:25:00
80,1514600760,0.03488,0.03497,0.03485,0.03497,0.03490,6.39214224,4,2017-12-30 02:26:00
81,1514600820,0.03497,0.03497,0.03497,0.03497,0.00000,0.00000000,0,2017-12-30 02:27:00
82,1514600880,0.03497,0.03497,0.03497,0.03497,0.00000,0.00000000,0,2017-12-30 02:28:00
83,1514600940,0.03497,0.03513,0.03496,0.03513,0.03502,24.93788953,11,2017-12-30 02:29:00
84,1514601000,0.03515,0.03515,0.03496,0.03504,0.03500,4.36935000,4,2017-12-30 02:30:00
85,1514601060,0.03513,0.03513,0.03477,0.03477,0.03511,5.87014222,3,2017-12-30 02:31:00
86,1514601120,0.03477,0.03477,0.03477,0.03477,0.00000,0.00000000,0,2017-12-30 02:32:00
87,1514601180,0.03478,0.03513,0.03477,0.03513,0.03477,7.06758064,5,2017-12-30 02:33:00
88,1514601240,0.03513,0.03513,0.03513,0.03513,0.00000,0.00000000,0,2017-12-30 02:34:00
89,1514601300,0.03503,0.03507,0.03503,0.03507,0.03505,1.73279452,2,2017-12-30 02:35:00
90,1514601360,0.03507,0.03507,0.03507,0.03507,0.00000,0.00000000,0,2017-12-30 02:36:00
91,1514601420,0.03501,0.03525,0.03501,0.03525,0.03513,11.81620876,17,2017-12-30 02:37:00
92,1514601480,0.03531,0.03535,0.03531,0.03531,0.03531,4.38636070,5,2017-12-30 02:38:00
93,1514601540,0.03531,0.03531,0.03503,0.03503,0.03522,5.79436580,5,2017-12-30 02:39:00
94,1514601600,0.03503,0.03528,0.03503,0.03528,0.03508,3.57958632,5,2017-12-30 02:40:00
95,1514601660,0.03528,0.03528,0.03506,0.03517,0.03522,5.59427002,5,2017-12-30 02:41:00
96,1514601720,0.03521,0.03521,0.03502,0.03502,0.03508,2.58625060,5,2017-12-30 02:42:00
97,1514601780,0.03503,0.03503,0.03498,0.03498,0.03500,5.27603531,10,2017-12-30 02:43:00
98,1514601840,0.03492,0.03492,0.03488,0.03488,0.03490,1.75425924,4,2017-12-30 02:44:00
99,1514601900,0.03488,0.03488,0.03484,0.03484,0.03486,13.85177414,5,2017-12-30 02:45:00
100,1514601960,0.03482,0.03482,0.03465,0.03465,0.03475,4.35091835,5,2017-12-30 02:46:00
101,1514602020,0.03476,0.03492,0.03476,0.03492,0.03489,9.34728479,7,2017-12-30 02:47:00
102,1514602080,0.03496,0.03500,0.03496,0.03496,0.03496,16.21995125,13,2017-12-30 02:48:00
103,1514602140,0.03497,0.03499,0.03496,0.03496,0.03496,5.07305948,7,2017-12-30 02:49:00
104,1514602200,0.03463,0.03463,0.03463,0.03463,0.03463,1.00000000,2,2017-12-30 02:50:00
105,1514602320,0.03463,0.03463,0.03463,0.03463,0.00000,0.00000000,0,2017-12-30 02:52:00
106,1514602380,0.03463,0.03463,0.03463,0.03463,0.03463,1.07426216,2,2017-12-30 02:53:00
