,ID,PRICE,SIGN,TIMESTAMP,CASH,DATE
0,0,1.64,1,1514641800,-100.0,2017-12-30 13:50:00
1,1,1.62,-1,1514713800,98.7804878049,2017-12-31 09:50:00
2,1,1.6532,1,1514785800,-98.7804878049,2018-01-01 05:50:00
3,2,1.721,-1,1514886600,102.831611125,2018-01-02 09:50:00
4,2,2.18173,1,1515167400,-102.831611125,2018-01-05 15:50:00
5,3,2.241,-1,1515217800,105.625187595,2018-01-06 05:50:00
6,3,2.15,1,1515304200,-105.625187595,2018-01-07 05:50:00
7,4,1.91,-1,1515520200,93.8344689797,2018-01-09 17:50:00
8,4,1.77897,1,1515534600,-93.8344689797,2018-01-09 21:50:00
