,CLOSE,COLOR,HIGH,LOW,OPEN,PRICE,TIMESTAMP,DATE
0,983.81325,RED,998.959,964.096,984.956125,986.099,1514107560,2017-12-24 09:26:00
1,924.868,RED,998.0,900.736,984.3846875,900.0,1514114760,2017-12-24 11:26:00
2,893.87725,RED,954.62634375,837.835,954.62634375,912.001,1514121960,2017-12-24 13:26:00
3,927.2845,GREEN,940.828,902.31,924.251796875,933.0,1514129160,2017-12-24 15:26:00
4,927.301,GREEN,939.689,911.789,925.768148438,928.863,1514136360,2017-12-24 17:26:00
5,892.735,RED,928.879,875.519,926.534574219,889.86,1514143560,2017-12-24 19:26:00
6,912.9485,GREEN,939.175,876.682,909.634787109,913.675,1514150760,2017-12-24 21:26:00
7,951.0975,GREEN,965.0,909.39,911.291643555,965.0,1514157960,2017-12-24 23:26:00
8,964.2555,GREEN,986.0,931.194571777,931.194571777,960.956,1514165160,2017-12-25 01:26:00
9,956.8285,GREEN,973.843,945.26,947.725035889,954.103,1514172360,2017-12-25 03:26:00
10,952.867,GREEN,965.544,940.58,952.276767944,952.672,1514179560,2017-12-25 05:26:00
11,959.44225,GREEN,979.959,942.752,952.571883972,958.993,1514186760,2017-12-25 07:26:00
12,974.75725,GREEN,991.044,956.007066986,956.007066986,975.96,1514193960,2017-12-25 09:26:00
13,979.66425,GREEN,991.852,965.382158493,965.382158493,980.402,1514201160,2017-12-25 11:26:00
14,997.301,GREEN,1033.998,972.523204247,972.523204247,989.491,1514208360,2017-12-25 13:26:00
15,969.778,RED,999.96,950.0,984.912102123,964.576,1514215560,2017-12-25 15:26:00
16,959.8075,RED,981.999,951.0,977.345051062,951.001,1514222760,2017-12-25 17:26:00
17,961.86925,RED,974.69,945.001,968.576275531,963.893,1514229960,2017-12-25 19:26:00
18,942.322,RED,972.704,927.084,965.222762765,934.75,1514237160,2017-12-25 21:26:00
19,937.19125,RED,953.772381383,925.001,953.772381383,938.005,1514244360,2017-12-25 23:26:00
20,945.10375,RED,950.0,938.005,945.481815691,946.205,1514251560,2017-12-26 01:26:00
21,947.495,GREEN,950.0,940.0,945.292782846,949.98,1514258760,2017-12-26 03:26:00
22,973.95925,GREEN,984.976,946.393891423,946.393891423,981.989,1514265960,2017-12-26 05:26:00
23,975.48625,GREEN,989.355,960.176570711,960.176570711,972.42,1514273160,2017-12-26 07:26:00
