,CLOSE,COLOR,HIGH,LOW,OPEN,PRICE,TIMESTAMP,DATE
0,441.09725,RED,447.209,431.0,442.093625,443.09,1514108160,2017-12-24 09:36:00
1,399.878,RED,443.09,380.0,441.5954375,388.211,1514115360,2017-12-24 11:36:00
2,405.168,RED,420.73671875,379.781,420.73671875,409.911,1514122560,2017-12-24 13:36:00
3,413.61375,GREEN,425.983,405.79,412.952359375,411.341,1514129760,2017-12-24 15:36:00
4,431.80375,GREEN,443.05,406.32,413.283054687,436.848,1514136960,2017-12-24 17:36:00
5,431.0775,GREEN,457.0,415.016,422.543402344,427.72,1514144160,2017-12-24 19:36:00
6,433.88725,GREEN,438.715,424.574,426.810451172,436.13,1514151360,2017-12-24 21:36:00
7,449.331,GREEN,458.874,427.36,430.348850586,455.1,1514158560,2017-12-24 23:36:00
8,456.06975,GREEN,459.649,439.839925293,439.839925293,454.91,1514165760,2017-12-25 01:36:00
9,447.38975,RED,459.65,443.303,447.954837646,443.303,1514172960,2017-12-25 03:36:00
10,448.6775,GREEN,451.57,440.0,447.672293823,451.57,1514180160,2017-12-25 05:36:00
11,452.17,GREEN,459.65,447.85,448.174896912,450.59,1514187360,2017-12-25 07:36:00
12,465.71725,GREEN,480.0,450.172448456,450.172448456,467.089,1514194560,2017-12-25 09:36:00
13,462.02225,GREEN,467.089,457.0,457.944849228,462.0,1514201760,2017-12-25 11:36:00
14,478.13475,GREEN,485.0,459.983549614,459.983549614,483.599,1514208960,2017-12-25 13:36:00
15,459.81975,RED,483.599,450.0,469.059149807,452.84,1514216160,2017-12-25 15:36:00
16,460.375,RED,485.5,452.0,464.439449903,452.0,1514223360,2017-12-25 17:36:00
17,452.06725,RED,462.407224952,443.91,462.407224952,455.0,1514230560,2017-12-25 19:36:00
18,444.3225,RED,457.237237476,440.0,457.237237476,441.17,1514237760,2017-12-25 21:36:00
19,443.03825,RED,450.779868738,440.0,450.779868738,442.881,1514244960,2017-12-25 23:36:00
20,442.0325,RED,447.12,440.0,446.909059369,441.01,1514252160,2017-12-26 01:36:00
21,443.77975,RED,447.119,440.0,444.470779684,444.0,1514259360,2017-12-26 03:36:00
22,465.62475,GREEN,472.75,444.0,444.125264842,472.999,1514266560,2017-12-26 05:36:00
23,455.3065,GREEN,474.756,445.18,454.875007421,450.74,1514273760,2017-12-26 07:36:00
24,446.8,RED,455.090753711,444.0,455.090753711,446.2,1514280960,2017-12-26 09:36:00
25,452.2875,GREEN,469.99,445.16,450.945376855,447.0,1514288160,2017-12-26 11:36:00
26,448.335,RED,451.616438428,444.0,451.616438428,449.48,1514295360,2017-12-26 13:36:00
27,450.7075,GREEN,455.2,448.58,449.975719214,450.0,1514302560,2017-12-26 15:36:00
28,446.7475,RED,452.99,441.0,450.341609607,446.5,1514309760,2017-12-26 17:36:00
29,448.009,RED,451.462,445.5,448.544554803,447.514,1514316960,2017-12-26 19:36:00
30,449.88875,GREEN,453.881,447.514,448.276777402,449.08,1514324160,2017-12-26 21:36:00
31,455.2125,GREEN,460.998,449.08,449.082763701,454.81,1514331360,2017-12-26 23:36:00
32,454.2625,GREEN,460.0,449.0,452.14763185,452.38,1514338560,2017-12-27 01:36:00
33,456.7725,GREEN,461.23,452.38,453.205065925,456.74,1514345760,2017-12-27 03:36:00
34,457.385,GREEN,459.44,453.0,454.988782963,460.0,1514352960,2017-12-27 05:36:00
35,457.82225,GREEN,462.449,453.53,456.186891481,458.369,1514360160,2017-12-27 07:36:00
36,450.548,RED,458.369,447.941,457.004570741,447.941,1514367360,2017-12-27 09:36:00
37,447.1325,RED,453.77628537,441.14,453.77628537,448.84,1514374560,2017-12-27 11:36:00
38,449.23175,RED,454.998,445.081,450.454392685,448.424,1514381760,2017-12-27 13:36:00
39,441.04425,RED,451.0,434.001,449.843071343,439.756,1514388960,2017-12-27 15:36:00
40,436.6825,RED,447.0,429.67,445.443660671,435.03,1514396160,2017-12-27 17:36:00
41,436.49775,RED,441.063080336,427.121,441.063080336,439.05,1514403360,2017-12-27 19:36:00
42,433.5125,RED,439.05,425.0,438.780415168,435.0,1514410560,2017-12-27 21:36:00
43,437.70275,GREEN,452.439,428.651,436.146457584,434.721,1514417760,2017-12-27 23:36:00
44,439.13,GREEN,444.0,433.42,436.924603792,439.55,1514424960,2017-12-28 01:36:00
45,427.955,RED,441.82,420.0,438.027301896,425.0,1514432160,2017-12-28 03:36:00
46,423.67,RED,432.991150948,420.0,432.991150948,422.0,1514439360,2017-12-28 05:36:00
47,416.37,RED,428.330575474,401.48,428.330575474,421.0,1514446560,2017-12-28 07:36:00
48,421.84725,RED,427.729,415.0,422.350287737,422.33,1514453760,2017-12-28 09:36:00
49,408.38225,RED,423.609,401.0,422.098768868,404.46,1514460960,2017-12-28 11:36:00
50,412.1825,RED,419.839,401.701,415.240509434,413.69,1514468160,2017-12-28 13:36:00
51,409.73325,RED,414.73,402.963,413.711504717,410.24,1514475360,2017-12-28 15:36:00
52,403.1985,RED,412.025,400.0,411.722377359,400.769,1514482560,2017-12-28 17:36:00
53,397.4315,RED,407.83,392.6,407.460438679,394.213,1514489760,2017-12-28 19:36:00
54,398.3295,RED,405.0,390.0,402.44596934,399.331,1514496960,2017-12-28 21:36:00
55,413.23625,GREEN,419.0,398.987,400.38773467,418.918,1514504160,2017-12-28 23:36:00
56,408.9795,GREEN,418.918,406.0,406.811992335,405.0,1514511360,2017-12-29 01:36:00
57,412.78225,GREEN,419.929,401.0,407.895746167,415.0,1514518560,2017-12-29 03:36:00
58,417.46425,GREEN,420.0,410.338998084,410.338998084,418.15,1514525760,2017-12-29 05:36:00
59,416.99775,GREEN,437.398,407.715,413.901624042,411.439,1514532960,2017-12-29 07:36:00
60,408.8875,RED,415.449687021,405.89,415.449687021,407.33,1514540160,2017-12-29 09:36:00
61,400.41775,RED,412.16859351,392.901,412.16859351,400.47,1514547360,2017-12-29 11:36:00
62,400.7725,RED,406.293171755,397.08,406.293171755,399.8,1514554560,2017-12-29 13:36:00
63,439.72,GREEN,461.32,397.69,403.532835878,450.0,1514561760,2017-12-29 15:36:00
64,449.7895,GREEN,462.0,421.626417939,421.626417939,449.16,1514568960,2017-12-29 17:36:00
65,441.65575,GREEN,453.818,434.79,435.707958969,438.09,1514576160,2017-12-29 19:36:00
66,440.98125,GREEN,449.999,437.25,438.681854485,438.338,1514583360,2017-12-29 21:36:00
