,CLOSE,COLOR,HIGH,LOW,OPEN,PRICE,TIMESTAMP,DATE
0,572.415,RED,574.87,564.46,573.79,575.46,1514103960,2017-12-24 08:26:00
1,579.19,GREEN,581.88,571.12,573.1025,581.88,1514105760,2017-12-24 08:56:00
2,577.305,GREEN,584.89,570.0,576.14625,578.03,1514107560,2017-12-24 09:26:00
3,565.52,RED,583.5,559.16,576.725625,558.49,1514109360,2017-12-24 09:56:00
4,548.3925,RED,571.1228125,540.57,571.1228125,543.0,1514111160,2017-12-24 10:26:00
5,551.22,RED,559.75765625,542.99,559.75765625,552.08,1514112960,2017-12-24 10:56:00
6,534.995,RED,556.0,528.0,555.488828125,525.98,1514114760,2017-12-24 11:26:00
7,526.555,RED,545.241914062,515.38,545.241914062,528.92,1514116560,2017-12-24 11:56:00
8,525.4875,RED,535.898457031,523.3,535.898457031,519.56,1514118360,2017-12-24 12:26:00
9,517.89,RED,530.692978516,508.01,530.692978516,518.0,1514120160,2017-12-24 12:56:00
10,535.5125,GREEN,544.2,517.44,524.291489258,540.18,1514121960,2017-12-24 13:26:00
11,537.685,GREEN,543.32,529.901994629,529.901994629,537.0,1514123760,2017-12-24 13:56:00
12,543.3075,GREEN,549.99,533.793497314,533.793497314,543.28,1514125560,2017-12-24 14:26:00
13,547.35,GREEN,549.99,538.550498657,538.550498657,550.0,1514127360,2017-12-24 14:56:00
14,545.105,GREEN,556.3,539.43,542.950249329,541.0,1514129160,2017-12-24 15:26:00
15,539.545,RED,545.9,532.67,544.027624664,539.94,1514130960,2017-12-24 15:56:00
16,548.19,GREEN,553.62,538.11,541.786312332,550.1,1514132760,2017-12-24 16:26:00
17,550.9275,GREEN,555.88,544.988156166,544.988156166,549.46,1514134560,2017-12-24 16:56:00
18,550.3525,GREEN,555.0,545.08,547.957828083,550.65,1514136360,2017-12-24 17:26:00
19,545.1225,RED,550.69,540.0,549.155164042,544.89,1514138160,2017-12-24 17:56:00
20,534.765,RED,547.138832021,528.35,547.138832021,535.24,1514139960,2017-12-24 18:26:00
21,536.5825,RED,542.36,529.7,540.95191601,536.91,1514141760,2017-12-24 18:56:00
22,525.29,RED,538.767208005,521.02,538.767208005,521.04,1514143560,2017-12-24 19:26:00
23,528.7475,RED,535.19,519.0,532.028604003,529.27,1514145360,2017-12-24 19:56:00
24,541.0325,GREEN,548.99,524.52,530.388052001,546.0,1514147160,2017-12-24 20:26:00
25,551.63,GREEN,555.97,535.710276001,535.710276001,553.78,1514148960,2017-12-24 20:56:00
26,544.265,GREEN,554.86,542.0,543.670138,540.1,1514150760,2017-12-24 21:26:00
27,543.1225,RED,551.1,537.98,543.967569,541.69,1514152560,2017-12-24 21:56:00
28,544.095,GREEN,546.68,539.46,543.5450345,545.29,1514154360,2017-12-24 22:26:00
29,557.0625,GREEN,564.56,543.34,543.82001725,560.17,1514156160,2017-12-24 22:56:00
30,567.1725,GREEN,570.0,550.441258625,550.441258625,569.98,1514157960,2017-12-24 23:26:00
31,570.3075,GREEN,574.0,558.806879313,558.806879313,573.75,1514159760,2017-12-24 23:56:00
32,578.3475,GREEN,581.99,564.557189656,564.557189656,580.0,1514161560,2017-12-25 00:26:00
33,586.175,GREEN,595.86,571.452344828,571.452344828,585.37,1514163360,2017-12-25 00:56:00
34,582.125,GREEN,587.16,571.34,578.813672414,585.0,1514165160,2017-12-25 01:26:00
35,592.6525,GREEN,598.57,579.44,580.469336207,596.55,1514166960,2017-12-25 01:56:00
36,600.3,GREEN,608.8,586.560918104,586.560918104,600.0,1514168760,2017-12-25 02:26:00
37,593.17,RED,606.61,587.36,593.430459052,589.23,1514170560,2017-12-25 02:56:00
38,596.7575,GREEN,600.99,588.54,593.300229526,600.83,1514172360,2017-12-25 03:26:00
39,591.9225,RED,601.0,585.36,595.028864763,592.17,1514174160,2017-12-25 03:56:00
40,593.825,GREEN,598.0,580.71,593.475682381,598.63,1514175960,2017-12-25 04:26:00
41,603.5725,GREEN,608.0,593.650341191,593.650341191,604.0,1514177760,2017-12-25 04:56:00
42,601.505,GREEN,606.0,598.611420595,598.611420595,600.01,1514179560,2017-12-25 05:26:00
43,603.6075,GREEN,607.61,599.98,600.058210298,603.39,1514181360,2017-12-25 05:56:00
44,607.0475,GREEN,609.15,600.74,601.832855149,609.15,1514183160,2017-12-25 06:26:00
45,599.0025,RED,609.15,592.0,604.440177574,598.86,1514184960,2017-12-25 06:56:00
46,601.8475,GREEN,604.87,593.57,601.721338787,604.89,1514186760,2017-12-25 07:26:00
47,605.77,GREEN,608.0,599.14,601.784419394,607.99,1514188560,2017-12-25 07:56:00
48,603.69,RED,608.91,599.37,603.777209697,603.24,1514190360,2017-12-25 08:26:00
49,608.2975,GREEN,611.51,600.63,603.733604848,610.05,1514192160,2017-12-25 08:56:00
