,CLOSE,COLOR,HIGH,LOW,OPEN,PRICE,TIMESTAMP,DATE
0,971.5415,RED,974.21025,964.096,974.21025,976.879,1514103180,2017-12-24 08:13:00
1,968.147,RED,976.879,965.235,972.875875,965.237,1514103540,2017-12-24 08:19:00
2,981.29675,GREEN,986.65,965.237,970.5114375,986.65,1514103900,2017-12-24 08:25:00
3,980.43875,GREEN,986.65,975.105,975.90409375,980.0,1514104260,2017-12-24 08:31:00
4,994.21925,GREEN,998.959,978.171421875,978.171421875,998.959,1514104620,2017-12-24 08:37:00
5,991.028,GREEN,998.959,986.195335937,986.195335937,988.452,1514104980,2017-12-24 08:43:00
6,993.03975,GREEN,997.995,988.452,988.611667969,992.856,1514105340,2017-12-24 08:49:00
7,989.925,RED,994.994,988.567,990.825708984,985.86,1514105700,2017-12-24 08:55:00
8,987.85225,RED,990.375354492,983.376,990.375354492,988.754,1514106060,2017-12-24 09:01:00
9,988.9635,RED,990.1,988.754,989.113802246,988.5,1514106420,2017-12-24 09:07:00
10,989.5145,GREEN,991.358,988.5,989.038651123,989.1,1514106780,2017-12-24 09:13:00
11,986.775,RED,989.276575562,986.0,989.276575562,986.0,1514107140,2017-12-24 09:19:00
12,984.8655,RED,988.025787781,981.301,988.025787781,986.099,1514107500,2017-12-24 09:25:00
13,986.07425,RED,986.44564389,986.0,986.44564389,986.099,1514107860,2017-12-24 09:31:00
14,989.59275,GREEN,998.0,986.099,986.259946945,987.136,1514108220,2017-12-24 09:37:00
15,988.83075,GREEN,992.005,986.659,987.926348473,990.0,1514108580,2017-12-24 09:43:00
16,979.1955,RED,990.0,976.383,988.378549236,975.0,1514108940,2017-12-24 09:49:00
17,963.698,RED,983.787024618,960.032,983.787024618,959.329,1514109300,2017-12-24 09:55:00
18,957.69525,RED,973.742512309,951.0,973.742512309,956.865,1514109660,2017-12-24 10:01:00
19,943.89175,RED,965.718881155,941.36,965.718881155,934.99,1514110020,2017-12-24 10:07:00
20,939.22575,RED,954.805315577,930.79,954.805315577,941.29,1514110380,2017-12-24 10:13:00
21,930.9865,RED,947.015532789,927.08,947.015532789,923.706,1514110740,2017-12-24 10:19:00
22,924.08075,RED,939.001016394,915.142,939.001016394,920.092,1514111100,2017-12-24 10:25:00
23,920.4715,RED,931.540883197,917.0,931.540883197,918.0,1514111460,2017-12-24 10:31:00
24,918.0925,RED,926.006191599,910.0,926.006191599,918.0,1514111820,2017-12-24 10:37:00
25,926.1305,GREEN,942.009,918.0,922.049345799,920.596,1514112180,2017-12-24 10:43:00
26,927.897,GREEN,936.129,919.824,924.0899229,931.125,1514112540,2017-12-24 10:49:00
27,927.44225,GREEN,931.125,924.51,925.99346145,927.094,1514112900,2017-12-24 10:55:00
28,930.07725,GREEN,931.103,926.717855725,926.717855725,931.103,1514113260,2017-12-24 11:01:00
29,929.766,GREEN,932.934,927.0,928.397552862,927.0,1514113620,2017-12-24 11:07:00
30,921.895,RED,932.219,915.366,929.081776431,919.995,1514113980,2017-12-24 11:13:00
31,918.16775,RED,925.488388216,913.299,925.488388216,919.686,1514114340,2017-12-24 11:19:00
32,905.78425,RED,921.828069108,901.395,921.828069108,900.736,1514114700,2017-12-24 11:25:00
33,885.7965,RED,913.806159554,878.573,913.806159554,884.72,1514115060,2017-12-24 11:31:00
34,888.66075,RED,900.335,878.573,899.801329777,888.507,1514115420,2017-12-24 11:37:00
35,890.183,RED,894.961,886.139,894.231039888,889.816,1514115780,2017-12-24 11:43:00
36,889.816,RED,892.207019944,889.816,892.207019944,889.816,1514116140,2017-12-24 11:49:00
37,889.816,RED,891.011509972,889.816,891.011509972,889.816,1514116500,2017-12-24 11:55:00
38,885.5995,RED,890.413754986,880.85,890.413754986,889.728,1514116860,2017-12-24 12:01:00
39,885.698,RED,889.729,880.973,888.006627493,886.045,1514117220,2017-12-24 12:07:00
40,889.15275,GREEN,890.0,882.611,886.852313747,894.0,1514117580,2017-12-24 12:13:00
41,900.11525,GREEN,908.481,888.002531873,888.002531873,900.0,1514117940,2017-12-24 12:19:00
42,895.548,GREEN,906.462,894.058890937,894.058890937,890.797,1514118300,2017-12-24 12:25:00
43,870.32075,RED,894.803445468,837.835,894.803445468,870.34,1514118660,2017-12-24 12:31:00
44,869.28275,RED,882.562097734,865.555,882.562097734,856.13,1514119020,2017-12-24 12:37:00
45,854.85,RED,875.922423867,847.244,875.922423867,851.672,1514119380,2017-12-24 12:43:00
46,858.76625,RED,865.386211934,845.797,865.386211934,859.508,1514119740,2017-12-24 12:49:00
47,863.16725,GREEN,864.874,855.876,862.076230967,867.046,1514120100,2017-12-24 12:55:00
48,866.762,GREEN,870.129,861.61,862.621740483,867.698,1514120460,2017-12-24 13:01:00
49,893.109,GREEN,902.504,864.691870242,864.691870242,899.817,1514120820,2017-12-24 13:07:00
50,903.24675,GREEN,913.672,878.900435121,878.900435121,902.604,1514121180,2017-12-24 13:13:00
51,904.0675,GREEN,909.975,891.07359256,891.07359256,902.605,1514121540,2017-12-24 13:19:00
52,909.652,GREEN,912.001,897.57054628,897.57054628,912.001,1514121900,2017-12-24 13:25:00
53,915.43075,GREEN,918.63,903.61127314,903.61127314,918.63,1514122260,2017-12-24 13:31:00
54,915.763,GREEN,920.695,902.31,909.52101157,920.024,1514122620,2017-12-24 13:37:00
55,923.41275,GREEN,931.39,912.642005785,912.642005785,921.119,1514122980,2017-12-24 13:43:00
56,911.278,RED,921.119,905.217,918.027377893,909.393,1514123340,2017-12-24 13:49:00
57,908.91075,RED,914.652688946,905.614,914.652688946,909.301,1514123700,2017-12-24 13:55:00
58,909.63875,RED,913.999,905.79,911.781719473,908.98,1514124060,2017-12-24 14:01:00
59,911.3535,GREEN,911.3535,908.98,910.710234737,916.654,1514124420,2017-12-24 14:07:00
60,915.881,GREEN,917.878,909.89,911.031867368,917.878,1514124780,2017-12-24 14:13:00
61,914.22975,GREEN,917.878,913.456433684,913.456433684,909.911,1514125140,2017-12-24 14:19:00
62,913.26975,RED,914.473,909.91,913.843091842,914.348,1514125500,2017-12-24 14:25:00
63,914.17625,GREEN,916.0,912.005,913.556420921,914.35,1514125860,2017-12-24 14:31:00
64,917.158,GREEN,919.85,913.866335461,913.866335461,918.49,1514126220,2017-12-24 14:37:00
65,918.93825,GREEN,919.937,915.51216773,915.51216773,919.937,1514126580,2017-12-24 14:43:00
66,921.7065,GREEN,925.834,917.225208865,917.225208865,920.53,1514126940,2017-12-24 14:49:00
67,932.85175,GREEN,940.0,919.465854433,919.465854433,930.962,1514127300,2017-12-24 14:55:00
68,937.50325,GREEN,940.0,926.158802216,926.158802216,939.995,1514127660,2017-12-24 15:01:00
69,937.76725,GREEN,940.0,930.241,931.831026108,940.828,1514128020,2017-12-24 15:07:00
70,936.6405,GREEN,940.828,934.799138054,934.799138054,935.218,1514128380,2017-12-24 15:13:00
71,933.88975,RED,935.719819027,932.083,935.719819027,933.0,1514128740,2017-12-24 15:19:00
72,933.5545,RED,935.218,933.0,934.804784514,933.0,1514129100,2017-12-24 15:25:00
73,924.7325,RED,934.179642257,921.0,934.179642257,922.461,1514129460,2017-12-24 15:31:00
74,928.88125,RED,931.758,920.014,929.456071128,932.0,1514129820,2017-12-24 15:37:00
75,918.7945,RED,932.0,913.178,929.168660564,915.0,1514130180,2017-12-24 15:43:00
76,917.5035,RED,931.419,912.673,923.981580282,912.961,1514130540,2017-12-24 15:49:00
77,914.9505,RED,920.742540141,912.961,920.742540141,914.0,1514130900,2017-12-24 15:55:00
78,914.06525,RED,917.846520071,914.0,917.846520071,914.0,1514131260,2017-12-24 16:01:00
79,916.34825,GREEN,916.34825,911.789,915.955885035,915.876,1514131620,2017-12-24 16:07:00
80,917.64475,GREEN,922.949,915.876,916.152067518,915.877,1514131980,2017-12-24 16:13:00
81,921.57775,GREEN,923.478,915.877,916.898408759,923.478,1514132340,2017-12-24 16:19:00
82,929.86375,GREEN,931.999,919.238079379,919.238079379,931.989,1514132700,2017-12-24 16:25:00
83,927.54,GREEN,931.989,924.55091469,924.55091469,925.79,1514133060,2017-12-24 16:31:00
84,930.021,GREEN,931.985,925.482,926.045457345,932.0,1514133420,2017-12-24 16:37:00
85,932.028,GREEN,932.745,928.033228672,928.033228672,932.385,1514133780,2017-12-24 16:43:00
86,934.19925,GREEN,939.557,927.24,930.030614336,935.0,1514134140,2017-12-24 16:49:00
87,935.015,GREEN,935.06,932.114932168,932.114932168,935.0,1514134500,2017-12-24 16:55:00
88,929.24175,RED,935.0,924.901,933.564966084,928.533,1514134860,2017-12-24 17:01:00
89,928.90375,RED,931.403358042,928.533,931.403358042,928.544,1514135220,2017-12-24 17:07:00
90,929.20625,RED,930.153554021,928.538,930.153554021,929.429,1514135580,2017-12-24 17:13:00
91,935.177,GREEN,939.689,929.429,929.679902011,931.901,1514135940,2017-12-24 17:19:00
92,931.53825,RED,939.689,928.748,932.428451005,928.863,1514136300,2017-12-24 17:25:00
93,926.517,RED,931.983350503,925.393,931.983350503,925.898,1514136660,2017-12-24 17:31:00
94,925.54475,RED,929.250175251,925.393,929.250175251,925.393,1514137020,2017-12-24 17:37:00
95,921.572,RED,927.397462626,920.298,927.397462626,920.299,1514137380,2017-12-24 17:43:00
96,915.1795,RED,924.484731313,913.468,924.484731313,913.468,1514137740,2017-12-24 17:49:00
97,914.36525,RED,919.832115656,912.0,919.832115656,911.115,1514138100,2017-12-24 17:55:00
98,911.4855,RED,918.552,909.39,917.098682828,909.0,1514138460,2017-12-24 18:01:00
99,906.237,RED,915.327,903.207,914.292091414,903.207,1514138820,2017-12-24 18:07:00
100,901.577,RED,910.264545707,900.0,910.264545707,900.0,1514139180,2017-12-24 18:13:00
101,898.234,RED,909.448,894.397,905.920772854,894.595,1514139540,2017-12-24 18:19:00
102,895.33475,RED,902.077386427,894.496,902.077386427,897.395,1514139900,2017-12-24 18:25:00
103,900.009,GREEN,900.501,894.724,898.706068213,904.22,1514140260,2017-12-24 18:31:00
104,904.87975,GREEN,907.829,899.357534107,899.357534107,906.099,1514140620,2017-12-24 18:37:00
105,908.31225,GREEN,908.31225,902.118642053,902.118642053,915.236,1514140980,2017-12-24 18:43:00
106,905.72025,GREEN,915.236,902.545,905.215446027,902.55,1514141340,2017-12-24 18:49:00
107,903.16725,RED,905.467848013,902.55,905.467848013,902.56,1514141700,2017-12-24 18:55:00
108,904.08,RED,905.0,901.32,904.317549007,905.0,1514142060,2017-12-24 19:01:00
109,897.5955,RED,905.0,895.878,904.198774503,893.626,1514142420,2017-12-24 19:07:00
110,887.11975,RED,900.897137252,886.127,900.897137252,875.519,1514142780,2017-12-24 19:13:00
111,884.30175,RED,894.008443626,875.519,894.008443626,890.0,1514143140,2017-12-24 19:19:00
112,879.988,RED,890.0,876.592,889.155096813,876.68,1514143500,2017-12-24 19:25:00
113,885.2295,GREEN,889.86,876.68,884.571548406,889.9,1514143860,2017-12-24 19:31:00
114,891.79525,GREEN,894.802,884.478,884.900524203,895.753,1514144220,2017-12-24 19:37:00
115,893.3885,GREEN,896.491,888.347887102,888.347887102,891.827,1514144580,2017-12-24 19:43:00
116,891.3815,GREEN,896.421,889.115,890.868193551,890.0,1514144940,2017-12-24 19:49:00
117,886.85275,RED,891.124846775,886.85275,891.124846775,884.37,1514145300,2017-12-24 19:55:00
118,887.0925,RED,888.988798388,884.37,888.988798388,888.0,1514145660,2017-12-24 20:01:00
119,889.5,GREEN,890.0,888.0,888.040649194,890.0,1514146020,2017-12-24 20:07:00
120,901.25,GREEN,905.0,888.770324597,888.770324597,905.0,1514146380,2017-12-24 20:13:00
121,913.07775,GREEN,919.223,895.010162298,895.010162298,908.87,1514146740,2017-12-24 20:19:00
