,ID,PRICE,SIGN,TIMESTAMP,CASH,DATE
0,1,24.886,1,1514288220,-100.0,2017-12-26 11:37:00
1,1,25.235,-1,1514345820,101.402394921,2017-12-27 03:37:00
2,2,24.134,1,1514403420,-101.402394921,2017-12-27 19:37:00
3,2,23.055,-1,1514511420,96.868824683,2017-12-29 01:37:00
4,3,22.685,1,1514547420,-96.868824683,2017-12-29 11:37:00
5,3,23.898,-1,1514569020,102.048541868,2017-12-29 17:37:00
6,4,22.761,1,1514612220,-102.048541868,2017-12-30 05:37:00
7,4,21.596,-1,1514727420,96.8252849251,2017-12-31 13:37:00
8,5,24.463,1,1514813820,-96.8252849251,2018-01-01 13:37:00
9,5,26.121,-1,1514842620,103.387698464,2018-01-01 21:37:00
10,6,26.561,1,1514957820,-103.387698464,2018-01-03 05:37:00
11,6,26.903,-1,1515029820,104.718920665,2018-01-04 01:37:00
12,7,26.683,1,1515044220,-104.718920665,2018-01-04 05:37:00
13,7,31.1,-1,1515087420,122.053683344,2018-01-04 17:37:00
14,8,29.409,1,1515116220,-122.053683344,2018-01-05 01:37:00
15,8,27.149,-1,1515224220,112.674196645,2018-01-06 07:37:00
16,9,28.51,1,1515339420,-112.674196645,2018-01-07 15:37:00
17,9,29.714,-1,1515382620,117.432517681,2018-01-08 03:37:00
18,10,28.474,1,1515411420,-117.432517681,2018-01-08 11:37:00
19,10,28.986,-1,1515526620,119.544108924,2018-01-09 19:37:00
20,11,29.51,1,1515577020,-119.544108924,2018-01-10 09:37:00
