,CLOSE,COLOR,HIGH,LOW,OPEN,PRICE,TIMESTAMP,DATE
0,288.875,RED,289.87,286.02,289.34,289.82,1514103240,2017-12-24 08:14:00
1,287.8475,RED,289.87,286.77,289.1075,287.98,1514103600,2017-12-24 08:20:00
2,287.8275,RED,288.4775,286.77,288.4775,288.3,1514103960,2017-12-24 08:26:00
3,286.8175,RED,288.34,284.99,288.1525,287.09,1514104320,2017-12-24 08:32:00
4,288.5925,GREEN,289.98,286.85,287.485,288.97,1514104680,2017-12-24 08:38:00
5,290.9475,GREEN,292.04,288.03875,288.03875,291.55,1514105040,2017-12-24 08:44:00
6,290.02,GREEN,291.63,288.8,289.493125,290.85,1514105400,2017-12-24 08:50:00
7,290.1625,GREEN,290.85,288.8,289.7565625,290.5,1514105760,2017-12-24 08:56:00
8,291.5975,GREEN,294.42,289.95953125,289.95953125,290.74,1514106120,2017-12-24 09:02:00
9,290.7575,RED,291.0,290.42,290.778515625,290.61,1514106480,2017-12-24 09:08:00
10,290.645,RED,292.24,290.0,290.768007813,290.34,1514106840,2017-12-24 09:14:00
11,287.425,RED,290.706503906,284.55,290.706503906,287.7,1514107200,2017-12-24 09:20:00
12,286.305,RED,289.065751953,284.78,289.065751953,286.37,1514107560,2017-12-24 09:26:00
13,287.395,RED,287.99,286.37,287.685375977,287.23,1514107920,2017-12-24 09:32:00
14,289.17,GREEN,289.85,287.23,287.540187988,289.8,1514108280,2017-12-24 09:38:00
15,289.35,GREEN,292.2,287.23,288.355093994,288.97,1514108640,2017-12-24 09:44:00
16,286.86,RED,289.0,285.88,288.852546997,286.68,1514109000,2017-12-24 09:50:00
17,282.935,RED,287.856273499,282.0,287.856273499,281.06,1514109360,2017-12-24 09:56:00
18,282.32,RED,285.51,279.12,285.395636749,281.05,1514109720,2017-12-24 10:02:00
19,281.735,RED,283.857818375,278.98,283.857818375,282.18,1514110080,2017-12-24 10:08:00
20,277.4375,RED,282.796409187,275.67,282.796409187,275.0,1514110440,2017-12-24 10:14:00
21,275.75,RED,280.116954594,275.0,280.116954594,275.0,1514110800,2017-12-24 10:20:00
22,275.64,RED,277.933477297,275.0,277.933477297,275.0,1514111160,2017-12-24 10:26:00
23,275.9225,RED,276.786738648,275.0,276.786738648,276.11,1514111520,2017-12-24 10:32:00
24,276.1425,RED,279.19,273.23,276.354619324,276.1,1514111880,2017-12-24 10:38:00
25,280.86,GREEN,289.99,276.0,276.248559662,278.96,1514112240,2017-12-24 10:44:00
26,277.575,RED,278.99,277.0,278.554279831,276.32,1514112600,2017-12-24 10:50:00
27,277.5925,RED,278.4,275.17,278.064639916,278.4,1514112960,2017-12-24 10:56:00
28,277.785,RED,279.0,277.04,277.828569958,278.0,1514113320,2017-12-24 11:02:00
29,275.9525,RED,278.91,274.95,277.806784979,274.99,1514113680,2017-12-24 11:08:00
30,273.5125,RED,276.879642489,273.0,276.879642489,273.02,1514114040,2017-12-24 11:14:00
31,271.48,RED,275.196071245,270.91,275.196071245,270.1,1514114400,2017-12-24 11:20:00
32,263.9775,RED,273.338035622,263.9775,273.338035622,255.0,1514114760,2017-12-24 11:26:00
33,259.1375,RED,268.657767811,255.0,268.657767811,256.87,1514115120,2017-12-24 11:32:00
34,261.4275,RED,265.12,256.61,263.897633906,261.98,1514115480,2017-12-24 11:38:00
35,262.735,GREEN,264.97,261.91,262.662566953,262.03,1514115840,2017-12-24 11:44:00
36,262.03,RED,262.698783476,262.03,262.698783476,262.03,1514116200,2017-12-24 11:50:00
37,262.03,RED,262.364391738,262.03,262.364391738,262.03,1514116560,2017-12-24 11:56:00
38,263.6875,GREEN,264.79,262.03,262.197195869,264.0,1514116920,2017-12-24 12:02:00
39,264.48,GREEN,267.58,262.09,262.942347935,264.12,1514117280,2017-12-24 12:08:00
40,264.175,GREEN,265.02,262.15,263.711173967,264.77,1514117640,2017-12-24 12:14:00
41,267.37,GREEN,269.27,263.943086984,263.943086984,266.44,1514118000,2017-12-24 12:20:00
42,266.415,GREEN,269.13,265.656543492,265.656543492,265.06,1514118360,2017-12-24 12:26:00
43,265.505,RED,268.95,264.36,266.035771746,264.35,1514118720,2017-12-24 12:32:00
44,261.575,RED,265.770385873,260.0,265.770385873,260.94,1514119080,2017-12-24 12:38:00
45,255.8375,RED,263.672692936,252.3,263.672692936,255.21,1514119440,2017-12-24 12:44:00
46,257.53,RED,259.755096468,254.01,259.755096468,258.5,1514119800,2017-12-24 12:50:00
47,258.445,RED,258.642548234,258.0,258.642548234,259.28,1514120160,2017-12-24 12:56:00
48,258.6025,GREEN,259.33,255.17,258.543774117,259.96,1514120520,2017-12-24 13:02:00
49,266.3475,GREEN,267.95,258.44,258.573137059,271.04,1514120880,2017-12-24 13:08:00
50,274.0125,GREEN,290.58,262.460318529,262.460318529,272.01,1514121240,2017-12-24 13:14:00
51,275.165,GREEN,275.69,268.236409265,268.236409265,282.96,1514121600,2017-12-24 13:20:00
52,278.1725,GREEN,282.98,271.700704632,271.700704632,278.85,1514121960,2017-12-24 13:26:00
53,275.5625,GREEN,278.87,273.0,274.936602316,275.15,1514122320,2017-12-24 13:32:00
54,273.3275,RED,275.249551158,273.0,275.249551158,272.16,1514122680,2017-12-24 13:38:00
55,272.73,RED,274.288525579,272.16,274.288525579,272.59,1514123040,2017-12-24 13:44:00
56,273.4125,RED,274.33,272.59,273.50926279,274.13,1514123400,2017-12-24 13:50:00
