,CLOSE,COLOR,HIGH,LOW,OPEN,PRICE,TIMESTAMP,DATE
0,227.455,GREEN,228.83,226.53,227.3425,227.24,1514103120,2017-12-24 08:12:00
1,227.5,GREEN,228.75,226.55,227.39875,227.35,1514103480,2017-12-24 08:18:00
2,229.825,GREEN,230.9,226.6,227.449375,230.9,1514103840,2017-12-24 08:24:00
3,230.735,GREEN,230.94,228.6371875,228.6371875,231.0,1514104200,2017-12-24 08:30:00
4,232.865,GREEN,233.76,229.68609375,229.68609375,233.02,1514104560,2017-12-24 08:36:00
5,234.9975,GREEN,235.88,231.275546875,231.275546875,235.23,1514104920,2017-12-24 08:42:00
6,233.4825,GREEN,235.86,232.76,233.136523437,232.55,1514105280,2017-12-24 08:48:00
7,233.45,GREEN,233.94,232.26,233.309511719,233.8,1514105640,2017-12-24 08:54:00
8,233.78,GREEN,233.8,233.379755859,233.379755859,233.8,1514106000,2017-12-24 09:00:00
9,233.9275,GREEN,234.98,232.8,233.57987793,234.8,1514106360,2017-12-24 09:06:00
10,233.7475,RED,234.94,231.38,233.753688965,233.73,1514106720,2017-12-24 09:12:00
11,231.985,RED,234.94,231.0,233.750594482,231.0,1514107080,2017-12-24 09:18:00
12,230.8225,RED,232.867797241,230.6,232.867797241,230.3,1514107440,2017-12-24 09:24:00
13,231.14,RED,232.26,230.3,231.845148621,231.0,1514107800,2017-12-24 09:30:00
14,233.7225,GREEN,234.97,231.0,231.49257431,234.46,1514108160,2017-12-24 09:36:00
15,233.0475,GREEN,234.46,232.607537155,232.607537155,231.73,1514108520,2017-12-24 09:42:00
16,230.1,RED,233.0,228.6,232.827518578,229.4,1514108880,2017-12-24 09:48:00
17,227.58,RED,231.463759289,226.96,231.463759289,226.96,1514109240,2017-12-24 09:54:00
18,222.98,RED,229.521879644,221.0,229.521879644,221.96,1514109600,2017-12-24 10:00:00
19,222.455,RED,226.250939822,220.89,226.250939822,221.96,1514109960,2017-12-24 10:06:00
20,220.4225,RED,224.352969911,218.0,224.352969911,219.97,1514110320,2017-12-24 10:12:00
21,217.94,RED,222.387734956,216.72,222.387734956,216.6,1514110680,2017-12-24 10:18:00
22,217.83,RED,220.163867478,215.35,220.163867478,219.27,1514111040,2017-12-24 10:24:00
23,218.5525,RED,219.42,216.54,218.996933739,219.11,1514111400,2017-12-24 10:30:00
24,218.7825,GREEN,219.5,218.52,218.774716869,218.56,1514111760,2017-12-24 10:36:00
25,222.675,GREEN,226.12,218.55,218.778608435,224.99,1514112120,2017-12-24 10:42:00
26,222.0175,GREEN,226.09,220.726804217,220.726804217,219.98,1514112480,2017-12-24 10:48:00
27,221.3275,RED,223.98,219.11,221.372152109,221.12,1514112840,2017-12-24 10:54:00
28,220.88,RED,223.45,218.47,221.349826054,223.01,1514113200,2017-12-24 11:00:00
29,219.265,RED,223.01,217.5,221.114913027,217.52,1514113560,2017-12-24 11:06:00
30,218.1125,RED,220.189956514,217.5,220.189956514,217.6,1514113920,2017-12-24 11:12:00
31,216.5775,RED,219.29,215.1,219.151228257,215.12,1514114280,2017-12-24 11:18:00
32,215.0925,RED,217.864364128,214.0,217.864364128,214.5,1514114640,2017-12-24 11:24:00
33,212.06,RED,216.478432064,210.0,216.478432064,212.8,1514115000,2017-12-24 11:30:00
34,211.785,RED,214.269216032,210.0,214.269216032,211.9,1514115360,2017-12-24 11:36:00
35,211.6425,RED,213.027108016,210.9,213.027108016,210.92,1514115720,2017-12-24 11:42:00
36,211.0525,RED,212.37,210.0,212.334804008,210.92,1514116080,2017-12-24 11:48:00
37,210.92,RED,211.693652004,210.92,211.693652004,210.92,1514116440,2017-12-24 11:54:00
38,211.84,GREEN,212.37,210.92,211.306826002,212.57,1514116800,2017-12-24 12:00:00
39,211.94,GREEN,212.98,210.08,211.573413001,212.35,1514117160,2017-12-24 12:06:00
40,211.6975,RED,213.03,210.61,211.756706501,211.71,1514117520,2017-12-24 12:12:00
41,215.4175,GREEN,218.72,211.44,211.72710325,214.91,1514117880,2017-12-24 12:18:00
42,214.21,GREEN,216.6,213.0,213.572301625,213.0,1514118240,2017-12-24 12:24:00
43,211.4375,RED,214.24,210.01,213.891150813,210.0,1514118600,2017-12-24 12:30:00
44,210.0325,RED,212.664325406,209.65,212.664325406,209.0,1514118960,2017-12-24 12:36:00
45,203.2775,RED,211.348412703,200.98,211.348412703,201.42,1514119320,2017-12-24 12:42:00
46,204.9675,RED,207.312956352,200.76,207.312956352,206.89,1514119680,2017-12-24 12:48:00
47,206.5475,GREEN,207.0,205.25,206.140228176,207.42,1514120040,2017-12-24 12:54:00
48,212.0775,GREEN,224.0,206.343864088,206.343864088,209.0,1514120400,2017-12-24 13:00:00
49,213.1725,GREEN,215.0,208.79,209.210682044,214.6,1514120760,2017-12-24 13:06:00
50,218.8425,GREEN,223.98,211.191591022,211.191591022,219.8,1514121120,2017-12-24 13:12:00
51,218.905,GREEN,220.0,215.017045511,215.017045511,219.18,1514121480,2017-12-24 13:18:00
52,218.845,GREEN,220.0,216.961022755,216.961022755,218.55,1514121840,2017-12-24 13:24:00
53,219.1525,GREEN,220.0,217.903011378,217.903011378,219.91,1514122200,2017-12-24 13:30:00
54,218.09,RED,219.91,217.24,218.527755689,217.21,1514122560,2017-12-24 13:36:00
55,217.435,RED,218.308877844,216.7,218.308877844,217.81,1514122920,2017-12-24 13:42:00
56,218.1675,GREEN,219.84,217.23,217.871938922,217.8,1514123280,2017-12-24 13:48:00
57,217.365,RED,218.09,216.95,218.019719461,217.2,1514123640,2017-12-24 13:54:00
58,218.9525,GREEN,220.0,217.0,217.692359731,219.98,1514124000,2017-12-24 14:00:00
59,219.9475,GREEN,220.98,218.322429865,218.322429865,220.0,1514124360,2017-12-24 14:06:00
60,221.34,GREEN,222.42,219.134964933,219.134964933,221.0,1514124720,2017-12-24 14:12:00
61,219.135,RED,222.43,217.3,220.237482466,219.51,1514125080,2017-12-24 14:18:00
62,219.64,RED,221.0,217.3,219.686241233,220.13,1514125440,2017-12-24 14:24:00
63,220.0925,GREEN,220.66,218.8,219.663120617,220.41,1514125800,2017-12-24 14:30:00
64,220.6575,GREEN,222.16,218.8,219.877810308,221.0,1514126160,2017-12-24 14:36:00
65,221.9975,GREEN,223.3,220.267655154,220.267655154,222.02,1514126520,2017-12-24 14:42:00
66,218.8875,RED,222.97,218.0,221.132577577,216.78,1514126880,2017-12-24 14:48:00
67,219.49,RED,220.010038789,216.77,220.010038789,220.53,1514127240,2017-12-24 14:54:00
68,223.105,GREEN,224.49,219.6,219.750019394,223.88,1514127600,2017-12-24 15:00:00
69,223.56,GREEN,224.45,221.32,221.427509697,224.65,1514127960,2017-12-24 15:06:00
70,222.5675,GREEN,224.65,222.493754849,222.493754849,220.46,1514128320,2017-12-24 15:12:00
71,222.085,RED,223.0,220.46,222.530627424,222.44,1514128680,2017-12-24 15:18:00
72,220.0475,RED,222.44,219.94,222.307813712,218.0,1514129040,2017-12-24 15:24:00
73,218.1875,RED,221.177656856,216.26,221.177656856,218.68,1514129400,2017-12-24 15:30:00
74,219.2175,RED,220.69,218.0,219.682578428,217.87,1514129760,2017-12-24 15:36:00
75,218.6075,RED,221.02,217.8,219.450039214,217.81,1514130120,2017-12-24 15:42:00
76,218.05,RED,219.028769607,217.8,219.028769607,218.12,1514130480,2017-12-24 15:48:00
77,217.6875,RED,220.89,217.6875,218.539384804,216.04,1514130840,2017-12-24 15:54:00
78,217.385,RED,218.113442402,216.02,218.113442402,217.84,1514131200,2017-12-24 16:00:00
79,219.76,GREEN,221.0,217.749221201,217.749221201,220.85,1514131560,2017-12-24 16:06:00
80,220.3375,GREEN,221.0,218.7546106,218.7546106,220.5,1514131920,2017-12-24 16:12:00
81,221.8175,GREEN,222.27,219.5460553,219.5460553,222.25,1514132280,2017-12-24 16:18:00
82,222.305,GREEN,222.45,220.68177765,220.68177765,222.26,1514132640,2017-12-24 16:24:00
83,222.875,GREEN,223.12,221.493388825,221.493388825,223.12,1514133000,2017-12-24 16:30:00
84,223.155,GREEN,223.155,222.184194413,222.184194413,223.79,1514133360,2017-12-24 16:36:00
85,224.4975,GREEN,225.0,222.669597206,222.669597206,224.93,1514133720,2017-12-24 16:42:00
86,224.0725,GREEN,225.0,223.11,223.583548603,223.4,1514134080,2017-12-24 16:48:00
87,222.025,RED,224.78,220.67,223.828024302,221.15,1514134440,2017-12-24 16:54:00
88,220.805,RED,222.926512151,220.46,222.926512151,220.65,1514134800,2017-12-24 17:00:00
89,221.5525,RED,222.4,220.61,221.865756075,221.6,1514135160,2017-12-24 17:06:00
90,222.2375,GREEN,222.45,221.6,221.709128038,222.45,1514135520,2017-12-24 17:12:00
91,223.6025,GREEN,224.96,221.973314019,221.973314019,223.46,1514135880,2017-12-24 17:18:00
92,222.535,RED,223.54,222.45,222.787907009,221.7,1514136240,2017-12-24 17:24:00
93,221.6125,RED,222.661453505,221.48,222.661453505,221.12,1514136600,2017-12-24 17:30:00
94,218.6425,RED,222.136976752,217.8,222.136976752,217.69,1514136960,2017-12-24 17:36:00
95,218.2575,RED,222.49,216.01,220.389738376,217.38,1514137320,2017-12-24 17:42:00
96,217.4875,RED,219.323619188,216.94,219.323619188,217.67,1514137680,2017-12-24 17:48:00
97,217.5175,RED,218.69,217.08,218.405559594,217.1,1514138040,2017-12-24 17:54:00
98,217.2,RED,218.66,217.1,217.961529797,216.04,1514138400,2017-12-24 18:00:00
99,214.735,RED,217.580764899,214.0,217.580764899,213.96,1514138760,2017-12-24 18:06:00
100,212.4625,RED,216.157882449,211.0,216.157882449,213.85,1514139120,2017-12-24 18:12:00
101,212.6325,RED,215.02,211.0,214.310191225,212.0,1514139480,2017-12-24 18:18:00
102,211.615,RED,213.471345612,210.79,213.471345612,211.09,1514139840,2017-12-24 18:24:00
103,212.0975,RED,212.73,210.0,212.543172806,213.16,1514140200,2017-12-24 18:30:00
104,213.99,GREEN,215.0,212.320336403,212.320336403,213.46,1514140560,2017-12-24 18:36:00
105,214.2175,GREEN,215.18,213.155168202,213.155168202,214.02,1514140920,2017-12-24 18:42:00
106,214.1375,GREEN,214.4,213.26,213.686334101,214.89,1514141280,2017-12-24 18:48:00
107,214.2925,GREEN,215.2,213.91191705,213.91191705,213.54,1514141640,2017-12-24 18:54:00
108,213.76,RED,214.98,213.5,214.102208525,213.06,1514142000,2017-12-24 19:00:00
109,212.055,RED,214.19,210.11,213.931104263,211.96,1514142360,2017-12-24 19:06:00
110,210.3675,RED,212.993052131,210.0,212.993052131,209.38,1514142720,2017-12-24 19:12:00
111,208.6725,RED,211.680276066,207.19,211.680276066,208.41,1514143080,2017-12-24 19:18:00
112,208.5075,RED,210.176388033,208.0,210.176388033,207.75,1514143440,2017-12-24 19:24:00
113,209.2725,RED,210.0,207.65,209.341944016,209.85,1514143800,2017-12-24 19:30:00
114,211.69,GREEN,212.2,209.307222008,209.307222008,212.77,1514144160,2017-12-24 19:36:00
115,213.2325,GREEN,214.04,210.498611004,210.498611004,213.31,1514144520,2017-12-24 19:42:00
