[Trader][2018-01-23 09:36:12,401][INFO] - =========== START =============
[Trader][2018-01-23 09:36:16,571][INFO] - [XETHZEUR][H_1800_3_2_90_70] Signal received : Signal.PASS
[Trader][2018-01-23 09:36:16,572][INFO] - [XETHZEUR][H_1800_3_2_90_70] Next signal at 2018-01-23 09:46:16.572713
[Trader][2018-01-23 09:36:16,951][INFO] - [XXBTZEUR][H_1800_3_2_90_70] Calculating signal
[Trader][2018-01-23 09:36:16,952][INFO] - [XXBTZEUR][H_1800_3_2_90_70] Signal received : Signal.PASS
[Trader][2018-01-23 09:36:16,952][INFO] - [XXBTZEUR][H_1800_3_2_90_70] Next signal at 2018-01-23 09:46:16.952789
[Trader][2018-01-23 09:46:15,848][INFO] - [XXRPZEUR][H_1800_3_2_90_70] Pulling prices since 2018-01-23 09:36:00
[Trader][2018-01-23 09:46:16,455][INFO] - [XLTCZEUR][H_1800_3_2_90_70] Pulling prices since 2018-01-23 09:36:00
[Trader][2018-01-23 09:46:16,609][INFO] - [XETHZEUR][H_1800_3_2_90_70] Pulling prices since 2018-01-23 09:36:00
[Trader][2018-01-23 09:46:16,989][INFO] - [XXBTZEUR][H_1800_3_2_90_70] Pulling prices since 2018-01-23 09:36:00
[Trader][2018-01-23 09:46:17,875][INFO] - [XETHZEUR][H_1800_3_2_90_70] Calculating signal
[Trader][2018-01-23 09:46:17,877][INFO] - [XETHZEUR][H_1800_3_2_90_70] Signal received : Signal.PASS
[Trader][2018-01-23 09:46:17,878][INFO] - [XETHZEUR][H_1800_3_2_90_70] Next signal at 2018-01-23 09:56:17.878539
[Trader][2018-01-23 09:46:17,963][INFO] - [XLTCZEUR][H_1800_3_2_90_70] Calculating signal
[Trader][2018-01-23 09:46:17,964][INFO] - [XLTCZEUR][H_1800_3_2_90_70] Signal received : Signal.PASS
[Trader][2018-01-23 09:46:17,965][INFO] - [XLTCZEUR][H_1800_3_2_90_70] Next signal at 2018-01-23 09:56:17.965352
[Trader][2018-01-23 09:46:18,034][INFO] - [XXBTZEUR][H_1800_3_2_90_70] Calculating signal
[Trader][2018-01-23 09:46:18,035][INFO] - [XXBTZEUR][H_1800_3_2_90_70] Signal received : Signal.PASS
[Trader][2018-01-23 09:46:18,036][INFO] - [XXBTZEUR][H_1800_3_2_90_70] Next signal at 2018-01-23 09:56:18.036210
[Trader][2018-01-23 09:46:18,135][INFO] - [XXRPZEUR][H_1800_3_2_90_70] Calculating signal
[Trader][2018-01-23 09:46:18,137][INFO] - [XXRPZEUR][H_1800_3_2_90_70] Signal received : Signal.PASS
[Trader][2018-01-23 09:46:18,138][INFO] - [XXRPZEUR][H_1800_3_2_90_70] Next signal at 2018-01-23 09:56:18.138061
[Trader][2018-01-23 09:56:17,898][INFO] - [XETHZEUR][H_1800_3_2_90_70] Pulling prices since 2018-01-23 09:46:00
[Trader][2018-01-23 09:56:17,986][INFO] - [XLTCZEUR][H_1800_3_2_90_70] Pulling prices since 2018-01-23 09:46:00
[Trader][2018-01-23 09:56:18,055][INFO] - [XXBTZEUR][H_1800_3_2_90_70] Pulling prices since 2018-01-23 09:46:00
[Trader][2018-01-23 09:56:18,157][INFO] - [XXRPZEUR][H_1800_3_2_90_70] Pulling prices since 2018-01-23 09:46:00
[Trader][2018-01-23 09:56:19,295][INFO] - [XETHZEUR][H_1800_3_2_90_70] Calculating signal
[Trader][2018-01-23 09:56:19,296][INFO] - [XETHZEUR][H_1800_3_2_90_70] Signal received : Signal.PASS
[Trader][2018-01-23 09:56:19,297][INFO] - [XETHZEUR][H_1800_3_2_90_70] Next signal at 2018-01-23 10:06:19.297283
[Trader][2018-01-23 09:56:19,441][INFO] - [XXRPZEUR][H_1800_3_2_90_70] Calculating signal
[Trader][2018-01-23 09:56:19,442][INFO] - [XXRPZEUR][H_1800_3_2_90_70] Signal received : Signal.PASS
[Trader][2018-01-23 09:56:19,443][INFO] - [XXRPZEUR][H_1800_3_2_90_70] Next signal at 2018-01-23 10:06:19.443393
[Trader][2018-01-23 09:56:20,056][INFO] - [XLTCZEUR][H_1800_3_2_90_70] Calculating signal
[Trader][2018-01-23 09:56:20,056][INFO] - [XXBTZEUR][H_1800_3_2_90_70] Calculating signal
[Trader][2018-01-23 09:56:20,057][INFO] - [XLTCZEUR][H_1800_3_2_90_70] Signal received : Signal.PASS
[Trader][2018-01-23 09:56:20,057][INFO] - [XXBTZEUR][H_1800_3_2_90_70] Signal received : Signal.PASS
[Trader][2018-01-23 09:56:20,058][INFO] - [XLTCZEUR][H_1800_3_2_90_70] Next signal at 2018-01-23 10:06:20.058077
[Trader][2018-01-23 09:56:20,058][INFO] - [XXBTZEUR][H_1800_3_2_90_70] Next signal at 2018-01-23 10:06:20.058096
[Trader][2018-01-23 10:06:19,332][INFO] - [XETHZEUR][H_1800_3_2_90_70] Pulling prices since 2018-01-23 09:56:00
[Trader][2018-01-23 10:06:19,479][INFO] - [XXRPZEUR][H_1800_3_2_90_70] Pulling prices since 2018-01-23 09:56:00
[Trader][2018-01-23 10:06:20,093][INFO] - [XXBTZEUR][H_1800_3_2_90_70] Pulling prices since 2018-01-23 09:56:00
[Trader][2018-01-23 10:06:20,093][INFO] - [XLTCZEUR][H_1800_3_2_90_70] Pulling prices since 2018-01-23 09:56:00
[Trader][2018-01-23 10:06:20,112][INFO] - [XETHZEUR][H_1800_3_2_90_70] Calculating signal
[Trader][2018-01-23 10:06:20,113][INFO] - [XETHZEUR][H_1800_3_2_90_70] Signal received : Signal.PASS
[Trader][2018-01-23 10:06:20,114][INFO] - [XETHZEUR][H_1800_3_2_90_70] Next signal at 2018-01-23 10:16:20.114363
[Trader][2018-01-23 10:06:20,778][INFO] - [XXRPZEUR][H_1800_3_2_90_70] Calculating signal
[Trader][2018-01-23 10:06:20,779][INFO] - [XXRPZEUR][H_1800_3_2_90_70] Signal received : Signal.PASS
[Trader][2018-01-23 10:06:20,779][INFO] - [XXRPZEUR][H_1800_3_2_90_70] Next signal at 2018-01-23 10:16:20.779732
[Trader][2018-01-23 10:06:20,985][INFO] - [XLTCZEUR][H_1800_3_2_90_70] Calculating signal
[Trader][2018-01-23 10:06:20,986][INFO] - [XLTCZEUR][H_1800_3_2_90_70] Signal received : Signal.PASS
[Trader][2018-01-23 10:06:20,987][INFO] - [XLTCZEUR][H_1800_3_2_90_70] Next signal at 2018-01-23 10:16:20.986961
[Trader][2018-01-23 10:06:20,997][INFO] - [XXBTZEUR][H_1800_3_2_90_70] Calculating signal
[Trader][2018-01-23 10:06:20,998][INFO] - [XXBTZEUR][H_1800_3_2_90_70] Signal received : Signal.PASS
[Trader][2018-01-23 10:06:20,999][INFO] - [XXBTZEUR][H_1800_3_2_90_70] Next signal at 2018-01-23 10:16:20.999224
[Trader][2018-01-23 10:16:20,146][INFO] - [XETHZEUR][H_1800_3_2_90_70] Pulling prices since 2018-01-23 10:06:00
[Trader][2018-01-23 10:16:20,811][INFO] - [XXRPZEUR][H_1800_3_2_90_70] Pulling prices since 2018-01-23 10:06:00
[Trader][2018-01-23 10:16:21,017][INFO] - [XLTCZEUR][H_1800_3_2_90_70] Pulling prices since 2018-01-23 10:06:00
[Trader][2018-01-23 10:16:21,030][INFO] - [XXBTZEUR][H_1800_3_2_90_70] Pulling prices since 2018-01-23 10:06:00
[Trader][2018-01-23 10:16:21,831][INFO] - [XETHZEUR][H_1800_3_2_90_70] Calculating signal
[Trader][2018-01-23 10:16:21,833][INFO] - [XETHZEUR][H_1800_3_2_90_70] Signal received : Signal.PASS
[Trader][2018-01-23 10:16:21,834][INFO] - [XETHZEUR][H_1800_3_2_90_70] Next signal at 2018-01-23 10:26:21.834729
[Trader][2018-01-23 10:16:22,298][INFO] - [XXRPZEUR][H_1800_3_2_90_70] Calculating signal
[Trader][2018-01-23 10:16:22,299][INFO] - [XXRPZEUR][H_1800_3_2_90_70] Signal received : Signal.PASS
[Trader][2018-01-23 10:16:22,300][INFO] - [XXRPZEUR][H_1800_3_2_90_70] Next signal at 2018-01-23 10:26:22.300247
[Trader][2018-01-23 10:16:22,462][INFO] - [XLTCZEUR][H_1800_3_2_90_70] Calculating signal
[Trader][2018-01-23 10:16:22,463][INFO] - [XLTCZEUR][H_1800_3_2_90_70] Signal received : Signal.PASS
[Trader][2018-01-23 10:16:22,463][INFO] - [XLTCZEUR][H_1800_3_2_90_70] Next signal at 2018-01-23 10:26:22.463649
[Trader][2018-01-23 10:16:23,223][INFO] - [XXBTZEUR][H_1800_3_2_90_70] Calculating signal
[Trader][2018-01-23 10:16:23,224][INFO] - [XXBTZEUR][H_1800_3_2_90_70] Signal received : Signal.PASS
[Trader][2018-01-23 10:16:23,225][INFO] - [XXBTZEUR][H_1800_3_2_90_70] Next signal at 2018-01-23 10:26:23.225204
[Trader][2018-01-23 10:26:21,854][INFO] - [XETHZEUR][H_1800_3_2_90_70] Pulling prices since 2018-01-23 10:16:00
[Trader][2018-01-23 10:26:22,320][INFO] - [XXRPZEUR][H_1800_3_2_90_70] Pulling prices since 2018-01-23 10:16:00
[Trader][2018-01-23 10:26:22,483][INFO] - [XLTCZEUR][H_1800_3_2_90_70] Pulling prices since 2018-01-23 10:16:00
[Trader][2018-01-23 10:26:23,245][INFO] - [XXBTZEUR][H_1800_3_2_90_70] Pulling prices since 2018-01-23 10:16:00
[Trader][2018-01-23 10:26:23,374][INFO] - [XETHZEUR][H_1800_3_2_90_70] Calculating signal
[Trader][2018-01-23 10:26:23,375][INFO] - [XETHZEUR][H_1800_3_2_90_70] Signal received : Signal.PASS
[Trader][2018-01-23 10:26:23,376][INFO] - [XETHZEUR][H_1800_3_2_90_70] Next signal at 2018-01-23 10:36:23.375907
[Trader][2018-01-23 10:26:24,346][INFO] - [XLTCZEUR][H_1800_3_2_90_70] Calculating signal
[Trader][2018-01-23 10:26:24,348][INFO] - [XXRPZEUR][H_1800_3_2_90_70] Calculating signal
[Trader][2018-01-23 10:26:24,348][INFO] - [XLTCZEUR][H_1800_3_2_90_70] Signal received : Signal.PASS
[Trader][2018-01-23 10:26:24,349][INFO] - [XLTCZEUR][H_1800_3_2_90_70] Next signal at 2018-01-23 10:36:24.349020
[Trader][2018-01-23 10:26:24,349][INFO] - [XXRPZEUR][H_1800_3_2_90_70] Signal received : Signal.PASS
[Trader][2018-01-23 10:26:24,350][INFO] - [XXRPZEUR][H_1800_3_2_90_70] Next signal at 2018-01-23 10:36:24.350095
[Trader][2018-01-23 10:26:25,098][INFO] - [XXBTZEUR][H_1800_3_2_90_70] Calculating signal
[Trader][2018-01-23 10:26:25,099][INFO] - [XXBTZEUR][H_1800_3_2_90_70] Signal received : Signal.PASS
[Trader][2018-01-23 10:26:25,100][INFO] - [XXBTZEUR][H_1800_3_2_90_70] Next signal at 2018-01-23 10:36:25.100174
[Trader][2018-01-23 10:36:23,413][INFO] - [XETHZEUR][H_1800_3_2_90_70] Pulling prices since 2018-01-23 10:26:00
[Trader][2018-01-23 10:36:24,384][INFO] - [XLTCZEUR][H_1800_3_2_90_70] Pulling prices since 2018-01-23 10:26:00
[Trader][2018-01-23 10:36:24,387][INFO] - [XXRPZEUR][H_1800_3_2_90_70] Pulling prices since 2018-01-23 10:26:00
[Trader][2018-01-23 10:36:24,963][INFO] - [XETHZEUR][H_1800_3_2_90_70] Calculating signal
[Trader][2018-01-23 10:36:24,964][INFO] - [XETHZEUR][H_1800_3_2_90_70] Signal received : Signal.PASS
[Trader][2018-01-23 10:36:24,965][INFO] - [XETHZEUR][H_1800_3_2_90_70] Next signal at 2018-01-23 10:46:24.965301
[Trader][2018-01-23 10:36:25,135][INFO] - [XXBTZEUR][H_1800_3_2_90_70] Pulling prices since 2018-01-23 10:26:00
[Trader][2018-01-23 10:36:25,793][INFO] - [XXRPZEUR][H_1800_3_2_90_70] Calculating signal
[Trader][2018-01-23 10:36:25,794][INFO] - [XXRPZEUR][H_1800_3_2_90_70] Signal received : Signal.PASS
[Trader][2018-01-23 10:36:25,795][INFO] - [XXRPZEUR][H_1800_3_2_90_70] Next signal at 2018-01-23 10:46:25.795155
[Trader][2018-01-23 10:36:25,925][INFO] - [XLTCZEUR][H_1800_3_2_90_70] Calculating signal
[Trader][2018-01-23 10:36:25,926][INFO] - [XLTCZEUR][H_1800_3_2_90_70] Signal received : Signal.PASS
[Trader][2018-01-23 10:36:25,927][INFO] - [XLTCZEUR][H_1800_3_2_90_70] Next signal at 2018-01-23 10:46:25.927000
[Trader][2018-01-23 10:36:26,562][INFO] - [XXBTZEUR][H_1800_3_2_90_70] Calculating signal
[Trader][2018-01-23 10:36:26,564][INFO] - [XXBTZEUR][H_1800_3_2_90_70] Signal received : Signal.PASS
[Trader][2018-01-23 10:36:26,564][INFO] - [XXBTZEUR][H_1800_3_2_90_70] Next signal at 2018-01-23 10:46:26.564667
[Trader][2018-01-23 10:46:24,986][INFO] - [XETHZEUR][H_1800_3_2_90_70] Pulling prices since 2018-01-23 10:36:00
[Trader][2018-01-23 10:46:25,814][INFO] - [XXRPZEUR][H_1800_3_2_90_70] Pulling prices since 2018-01-23 10:36:00
[Trader][2018-01-23 10:46:25,947][INFO] - [XLTCZEUR][H_1800_3_2_90_70] Pulling prices since 2018-01-23 10:36:00
[Trader][2018-01-23 10:46:26,282][INFO] - [XETHZEUR][H_1800_3_2_90_70] Calculating signal
[Trader][2018-01-23 10:46:26,283][INFO] - [XETHZEUR][H_1800_3_2_90_70] Signal received : Signal.PASS
[Trader][2018-01-23 10:46:26,284][INFO] - [XETHZEUR][H_1800_3_2_90_70] Next signal at 2018-01-23 10:56:26.283874
[Trader][2018-01-23 10:46:26,585][INFO] - [XXBTZEUR][H_1800_3_2_90_70] Pulling prices since 2018-01-23 10:36:00
[Trader][2018-01-23 10:46:26,958][INFO] - [XXRPZEUR][H_1800_3_2_90_70] Calculating signal
[Trader][2018-01-23 10:46:26,959][INFO] - [XXRPZEUR][H_1800_3_2_90_70] Signal received : Signal.PASS
[Trader][2018-01-23 10:46:26,960][INFO] - [XXRPZEUR][H_1800_3_2_90_70] Next signal at 2018-01-23 10:56:26.959895
[Trader][2018-01-23 10:46:27,290][INFO] - [XLTCZEUR][H_1800_3_2_90_70] Calculating signal
[Trader][2018-01-23 10:46:27,291][INFO] - [XLTCZEUR][H_1800_3_2_90_70] Signal received : Signal.PASS
[Trader][2018-01-23 10:46:27,292][INFO] - [XLTCZEUR][H_1800_3_2_90_70] Next signal at 2018-01-23 10:56:27.292268
[Trader][2018-01-23 10:46:27,950][INFO] - [XXBTZEUR][H_1800_3_2_90_70] Calculating signal
[Trader][2018-01-23 10:46:27,951][INFO] - [XXBTZEUR][H_1800_3_2_90_70] Signal received : Signal.PASS
[Trader][2018-01-23 10:46:27,952][INFO] - [XXBTZEUR][H_1800_3_2_90_70] Next signal at 2018-01-23 10:56:27.952275
[Trader][2018-01-23 10:56:26,318][INFO] - [XETHZEUR][H_1800_3_2_90_70] Pulling prices since 2018-01-23 10:46:00
[Trader][2018-01-23 10:56:26,937][INFO] - [XETHZEUR][H_1800_3_2_90_70] Calculating signal
[Trader][2018-01-23 10:56:26,938][INFO] - [XETHZEUR][H_1800_3_2_90_70] Signal received : Signal.PASS
[Trader][2018-01-23 10:56:26,938][INFO] - [XETHZEUR][H_1800_3_2_90_70] Next signal at 2018-01-23 11:06:26.938749
[Trader][2018-01-23 10:56:26,993][INFO] - [XXRPZEUR][H_1800_3_2_90_70] Pulling prices since 2018-01-23 10:46:00
[Trader][2018-01-23 10:56:27,327][INFO] - [XLTCZEUR][H_1800_3_2_90_70] Pulling prices since 2018-01-23 10:46:00
[Trader][2018-01-23 10:56:27,988][INFO] - [XXBTZEUR][H_1800_3_2_90_70] Pulling prices since 2018-01-23 10:46:00
[Trader][2018-01-23 10:56:28,303][INFO] - [XXRPZEUR][H_1800_3_2_90_70] Calculating signal
[Trader][2018-01-23 10:56:28,305][INFO] - [XXRPZEUR][H_1800_3_2_90_70] Signal received : Signal.PASS
[Trader][2018-01-23 10:56:28,305][INFO] - [XXRPZEUR][H_1800_3_2_90_70] Next signal at 2018-01-23 11:06:28.305509
[Trader][2018-01-23 10:56:29,260][INFO] - [XLTCZEUR][H_1800_3_2_90_70] Calculating signal
[Trader][2018-01-23 10:56:29,261][INFO] - [XLTCZEUR][H_1800_3_2_90_70] Signal received : Signal.PASS
[Trader][2018-01-23 10:56:29,261][INFO] - [XLTCZEUR][H_1800_3_2_90_70] Next signal at 2018-01-23 11:06:29.261602
[Trader][2018-01-23 10:56:29,762][INFO] - [XXBTZEUR][H_1800_3_2_90_70] Calculating signal
[Trader][2018-01-23 10:56:29,763][INFO] - [XXBTZEUR][H_1800_3_2_90_70] Signal received : Signal.PASS
[Trader][2018-01-23 10:56:29,764][INFO] - [XXBTZEUR][H_1800_3_2_90_70] Next signal at 2018-01-23 11:06:29.764002
[Trader][2018-01-23 11:06:26,963][INFO] - [XETHZEUR][H_1800_3_2_90_70] Pulling prices since 2018-01-23 10:56:00
[Trader][2018-01-23 11:06:28,328][INFO] - [XXRPZEUR][H_1800_3_2_90_70] Pulling prices since 2018-01-23 10:56:00
[Trader][2018-01-23 11:06:28,476][INFO] - [XETHZEUR][H_1800_3_2_90_70] Calculating signal
[Trader][2018-01-23 11:06:28,477][INFO] - [XETHZEUR][H_1800_3_2_90_70] Signal received : Signal.PASS
[Trader][2018-01-23 11:06:28,478][INFO] - [XETHZEUR][H_1800_3_2_90_70] Next signal at 2018-01-23 11:16:28.478330
[Trader][2018-01-23 11:06:29,286][INFO] - [XLTCZEUR][H_1800_3_2_90_70] Pulling prices since 2018-01-23 10:56:00
[Trader][2018-01-23 11:06:29,387][INFO] - [XXRPZEUR][H_1800_3_2_90_70] Calculating signal
[Trader][2018-01-23 11:06:29,389][INFO] - [XXRPZEUR][H_1800_3_2_90_70] Signal received : Signal.PASS
[Trader][2018-01-23 11:06:29,390][INFO] - [XXRPZEUR][H_1800_3_2_90_70] Next signal at 2018-01-23 11:16:29.390108
[Trader][2018-01-23 11:06:29,788][INFO] - [XXBTZEUR][H_1800_3_2_90_70] Pulling prices since 2018-01-23 10:56:00
[Trader][2018-01-23 11:06:30,655][INFO] - [XLTCZEUR][H_1800_3_2_90_70] Calculating signal
[Trader][2018-01-23 11:06:30,657][INFO] - [XLTCZEUR][H_1800_3_2_90_70] Signal received : Signal.PASS
[Trader][2018-01-23 11:06:30,658][INFO] - [XLTCZEUR][H_1800_3_2_90_70] Next signal at 2018-01-23 11:16:30.658411
[Trader][2018-01-23 11:06:31,627][INFO] - [XXBTZEUR][H_1800_3_2_90_70] Calculating signal
[Trader][2018-01-23 11:06:31,628][INFO] - [XXBTZEUR][H_1800_3_2_90_70] Signal received : Signal.PASS
[Trader][2018-01-23 11:06:31,629][INFO] - [XXBTZEUR][H_1800_3_2_90_70] Next signal at 2018-01-23 11:16:31.629494
[Trader][2018-01-23 11:16:28,509][INFO] - [XETHZEUR][H_1800_3_2_90_70] Pulling prices since 2018-01-23 11:06:00
[Trader][2018-01-23 11:16:29,421][INFO] - [XXRPZEUR][H_1800_3_2_90_70] Pulling prices since 2018-01-23 11:06:00
[Trader][2018-01-23 11:16:29,828][INFO] - [XETHZEUR][H_1800_3_2_90_70] Calculating signal
[Trader][2018-01-23 11:16:29,829][INFO] - [XETHZEUR][H_1800_3_2_90_70] Signal received : Signal.PASS
[Trader][2018-01-23 11:16:29,831][INFO] - [XETHZEUR][H_1800_3_2_90_70] Next signal at 2018-01-23 11:26:29.831041
[Trader][2018-01-23 11:16:30,508][INFO] - [XXRPZEUR][H_1800_3_2_90_70] Calculating signal
[Trader][2018-01-23 11:16:30,509][INFO] - [XXRPZEUR][H_1800_3_2_90_70] Signal received : Signal.PASS
[Trader][2018-01-23 11:16:30,510][INFO] - [XXRPZEUR][H_1800_3_2_90_70] Next signal at 2018-01-23 11:26:30.509818
[Trader][2018-01-23 11:16:30,691][INFO] - [XLTCZEUR][H_1800_3_2_90_70] Pulling prices since 2018-01-23 11:06:00
[Trader][2018-01-23 11:16:31,661][INFO] - [XXBTZEUR][H_1800_3_2_90_70] Pulling prices since 2018-01-23 11:06:00
[Trader][2018-01-23 11:16:32,083][INFO] - [XLTCZEUR][H_1800_3_2_90_70] Calculating signal
[Trader][2018-01-23 11:16:32,084][INFO] - [XLTCZEUR][H_1800_3_2_90_70] Signal received : Signal.PASS
[Trader][2018-01-23 11:16:32,085][INFO] - [XLTCZEUR][H_1800_3_2_90_70] Next signal at 2018-01-23 11:26:32.085425
[Trader][2018-01-23 11:16:33,198][INFO] - [XXBTZEUR][H_1800_3_2_90_70] Calculating signal
[Trader][2018-01-23 11:16:33,199][INFO] - [XXBTZEUR][H_1800_3_2_90_70] Signal received : Signal.PASS
[Trader][2018-01-23 11:16:33,200][INFO] - [XXBTZEUR][H_1800_3_2_90_70] Next signal at 2018-01-23 11:26:33.200070
[Trader][2018-01-23 11:26:29,865][INFO] - [XETHZEUR][H_1800_3_2_90_70] Pulling prices since 2018-01-23 11:16:00
[Trader][2018-01-23 11:26:30,543][INFO] - [XXRPZEUR][H_1800_3_2_90_70] Pulling prices since 2018-01-23 11:16:00
[Trader][2018-01-23 11:26:30,722][INFO] - [XETHZEUR][H_1800_3_2_90_70] Calculating signal
[Trader][2018-01-23 11:26:30,723][INFO] - [XETHZEUR][H_1800_3_2_90_70] Signal received : Signal.PASS
[Trader][2018-01-23 11:26:30,724][INFO] - [XETHZEUR][H_1800_3_2_90_70] Next signal at 2018-01-23 11:36:30.723844
[Trader][2018-01-23 11:26:31,617][INFO] - [XXRPZEUR][H_1800_3_2_90_70] Calculating signal
[Trader][2018-01-23 11:26:31,618][INFO] - [XXRPZEUR][H_1800_3_2_90_70] Signal received : Signal.PASS
[Trader][2018-01-23 11:26:31,619][INFO] - [XXRPZEUR][H_1800_3_2_90_70] Next signal at 2018-01-23 11:36:31.619078
[Trader][2018-01-23 11:26:32,119][INFO] - [XLTCZEUR][H_1800_3_2_90_70] Pulling prices since 2018-01-23 11:16:00
[Trader][2018-01-23 11:26:33,233][INFO] - [XXBTZEUR][H_1800_3_2_90_70] Pulling prices since 2018-01-23 11:16:00
[Trader][2018-01-23 11:26:34,216][INFO] - [XXBTZEUR][H_1800_3_2_90_70] Calculating signal
[Trader][2018-01-23 11:26:34,218][INFO] - [XXBTZEUR][H_1800_3_2_90_70] Signal received : Signal.PASS
[Trader][2018-01-23 11:26:34,218][INFO] - [XXBTZEUR][H_1800_3_2_90_70] Next signal at 2018-01-23 11:36:34.218772
[Trader][2018-01-23 11:26:34,349][INFO] - [XLTCZEUR][H_1800_3_2_90_70] Calculating signal
[Trader][2018-01-23 11:26:34,350][INFO] - [XLTCZEUR][H_1800_3_2_90_70] Signal received : Signal.PASS
[Trader][2018-01-23 11:26:34,351][INFO] - [XLTCZEUR][H_1800_3_2_90_70] Next signal at 2018-01-23 11:36:34.351189
[Trader][2018-01-23 11:36:30,743][INFO] - [XETHZEUR][H_1800_3_2_90_70] Pulling prices since 2018-01-23 11:26:00
[Trader][2018-01-23 11:36:31,640][INFO] - [XXRPZEUR][H_1800_3_2_90_70] Pulling prices since 2018-01-23 11:26:00
[Trader][2018-01-23 11:36:31,859][INFO] - [XETHZEUR][H_1800_3_2_90_70] Calculating signal
[Trader][2018-01-23 11:36:31,860][INFO] - [XETHZEUR][H_1800_3_2_90_70] Signal received : Signal.PASS
[Trader][2018-01-23 11:36:31,860][INFO] - [XETHZEUR][H_1800_3_2_90_70] Next signal at 2018-01-23 11:46:31.860769
[Trader][2018-01-23 11:36:32,594][INFO] - [XXRPZEUR][H_1800_3_2_90_70] Calculating signal
[Trader][2018-01-23 11:36:32,595][INFO] - [XXRPZEUR][H_1800_3_2_90_70] Signal received : Signal.PASS
[Trader][2018-01-23 11:36:32,596][INFO] - [XXRPZEUR][H_1800_3_2_90_70] Next signal at 2018-01-23 11:46:32.596530
[Trader][2018-01-23 11:36:34,238][INFO] - [XXBTZEUR][H_1800_3_2_90_70] Pulling prices since 2018-01-23 11:26:00
[Trader][2018-01-23 11:36:34,371][INFO] - [XLTCZEUR][H_1800_3_2_90_70] Pulling prices since 2018-01-23 11:26:00
[Trader][2018-01-23 11:36:35,692][INFO] - [XXBTZEUR][H_1800_3_2_90_70] Calculating signal
[Trader][2018-01-23 11:36:35,693][INFO] - [XXBTZEUR][H_1800_3_2_90_70] Signal received : Signal.PASS
[Trader][2018-01-23 11:36:35,694][INFO] - [XXBTZEUR][H_1800_3_2_90_70] Next signal at 2018-01-23 11:46:35.694589
[Trader][2018-01-23 11:36:36,399][INFO] - [XLTCZEUR][H_1800_3_2_90_70] Calculating signal
[Trader][2018-01-23 11:36:36,400][INFO] - [XLTCZEUR][H_1800_3_2_90_70] Signal received : Signal.PASS
[Trader][2018-01-23 11:36:36,401][INFO] - [XLTCZEUR][H_1800_3_2_90_70] Next signal at 2018-01-23 11:46:36.401109
[Trader][2018-01-23 11:46:31,896][INFO] - [XETHZEUR][H_1800_3_2_90_70] Pulling prices since 2018-01-23 11:36:00
[Trader][2018-01-23 11:46:32,631][INFO] - [XXRPZEUR][H_1800_3_2_90_70] Pulling prices since 2018-01-23 11:36:00
[Trader][2018-01-23 11:46:33,644][INFO] - [XETHZEUR][H_1800_3_2_90_70] Calculating signal
